timestamp,MEXC_BTC/USDT_Ask,MEXC_BTC/USDT_Bid,Bybit_BTCUSDC_Ask,Bybit_BTCUSDC_Bid,Diff
2023-09-03 13:05:17,25939.68,25939.67,25935.89,25932.92,-3.790000000000873
2023-09-03 13:05:19,25939.68,25939.67,25939.0,25934.92,-0.680000000000291
2023-09-03 13:05:21,25942.06,25941.87,25941.98,25936.92,-0.08000000000174623
2023-09-03 13:05:23,25943.11,25943.1,25941.4,25938.37,-1.7099999999991269
2023-09-03 13:05:25,25944.94,25944.93,25942.14,25939.15,-2.7999999999992724
2023-09-03 13:05:27,25944.94,25944.93,25941.99,25939.15,-2.9499999999970896
2023-09-03 13:05:30,25944.94,25944.93,25941.8,25938.03,-3.139999999999418
2023-09-03 13:05:31,25944.94,25944.93,25941.43,25938.03,-3.5099999999983993
2023-09-03 13:05:33,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:35,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:36,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:38,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:39,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:42,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:43,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:45,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:47,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:49,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:51,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:53,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:54,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:56,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:58,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:05:59,25944.94,25944.93,25941.43,25938.04,-3.5099999999983993
2023-09-03 13:06:02,25944.94,25944.93,25941.43,25938.09,-3.5099999999983993
2023-09-03 13:06:04,25944.94,25944.93,25941.43,25938.2,-3.5099999999983993
2023-09-03 13:06:05,25944.94,25944.93,25941.43,25938.23,-3.5099999999983993
2023-09-03 13:06:07,25944.94,25944.93,25941.43,25938.26,-3.5099999999983993
2023-09-03 13:06:08,25944.94,25944.93,25941.43,25938.27,-3.5099999999983993
2023-09-03 13:06:10,25944.94,25944.93,25941.75,25938.28,-3.1899999999986903
2023-09-03 13:06:12,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:15,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:16,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:18,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:20,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:22,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:24,25944.94,25944.93,25941.73,25938.99,-3.209999999999127
2023-09-03 13:06:26,25944.94,25944.93,25942.0,25938.99,-2.9399999999986903
2023-09-03 13:06:28,25944.94,25944.93,25941.95,25938.99,-2.9899999999979627
2023-09-03 13:06:29,25944.94,25944.93,25941.96,25938.99,-2.9799999999995634
2023-09-03 13:06:31,25944.94,25944.93,25942.19,25938.99,-2.75
2023-09-03 13:06:32,25944.94,25944.93,25942.19,25938.99,-2.75
2023-09-03 13:06:35,25944.94,25944.93,25942.04,25938.99,-2.899999999997817
2023-09-03 13:06:37,25944.94,25944.93,25941.67,25938.99,-3.2700000000004366
2023-09-03 13:06:39,25944.94,25944.93,25942.11,25938.99,-2.8299999999981083
2023-09-03 13:06:40,25944.94,25944.93,25942.01,25938.99,-2.930000000000291
2023-09-03 13:06:42,25944.94,25944.93,25941.84,25938.99,-3.099999999998545
2023-09-03 13:06:44,25944.94,25944.93,25942.08,25938.99,-2.859999999996944
2023-09-03 13:06:45,25944.94,25944.93,25941.56,25938.99,-3.3799999999973807
2023-09-03 13:06:47,25944.94,25944.93,25941.91,25938.99,-3.029999999998836
2023-09-03 13:06:49,25944.94,25944.93,25941.71,25938.99,-3.2299999999995634
2023-09-03 13:06:51,25944.94,25944.93,25941.56,25938.99,-3.3799999999973807
2023-09-03 13:06:53,25944.94,25944.93,25941.31,25938.99,-3.6299999999973807
2023-09-03 13:06:54,25944.94,25944.93,25941.5,25938.99,-3.4399999999986903
2023-09-03 13:06:56,25944.94,25944.93,25941.98,25938.99,-2.959999999999127
2023-09-03 13:06:58,25944.94,25944.93,25941.87,25938.99,-3.069999999999709
2023-09-03 13:06:59,25944.94,25944.93,25941.74,25938.99,-3.1999999999970896
2023-09-03 13:07:01,25944.94,25944.93,25941.88,25938.99,-3.0599999999976717
2023-09-03 13:07:02,25944.94,25944.93,25941.67,25938.99,-3.2700000000004366
2023-09-03 13:07:05,25944.94,25944.93,25941.29,25938.99,-3.649999999997817
2023-09-03 13:07:07,25944.94,25944.93,25941.92,25938.99,-3.0200000000004366
2023-09-03 13:07:08,25944.94,25944.93,25941.96,25938.99,-2.9799999999995634
2023-09-03 13:07:11,25944.94,25944.93,25941.99,25939.0,-2.9499999999970896
2023-09-03 13:07:12,25944.94,25944.93,25941.73,25939.0,-3.209999999999127
2023-09-03 13:07:14,25944.94,25944.93,25941.99,25939.0,-2.9499999999970896
2023-09-03 13:07:16,25944.94,25944.93,25941.35,25939.0,-3.5900000000001455
2023-09-03 13:07:17,25944.94,25944.93,25942.0,25939.0,-2.9399999999986903
2023-09-03 13:07:20,25944.94,25944.93,25942.0,25939.0,-2.9399999999986903
2023-09-03 13:07:21,25944.94,25944.93,25941.98,25939.0,-2.959999999999127
2023-09-03 13:07:23,25944.94,25944.93,25941.92,25939.0,-3.0200000000004366
2023-09-03 13:07:25,25944.94,25944.93,25941.51,25939.0,-3.430000000000291
2023-09-03 13:07:26,25944.94,25944.93,25941.96,25939.0,-2.9799999999995634
2023-09-03 13:07:28,25944.94,25944.93,25941.64,25939.0,-3.2999999999992724
2023-09-03 13:07:31,25944.94,25944.93,25941.66,25939.0,-3.279999999998836
2023-09-03 13:07:32,25944.94,25944.93,25941.56,25939.01,-3.3799999999973807
2023-09-03 13:07:34,25944.94,25944.93,25941.28,25939.01,-3.6599999999998545
2023-09-03 13:07:36,25944.94,25944.93,25942.19,25939.42,-2.75
2023-09-03 13:07:38,25944.94,25944.93,25942.19,25939.54,-2.75
2023-09-03 13:07:40,25944.94,25944.93,25942.19,25939.56,-2.75
2023-09-03 13:07:43,25944.94,25944.93,25942.19,25939.57,-2.75
2023-09-03 13:07:44,25944.94,25944.93,25942.19,25939.55,-2.75
2023-09-03 13:07:46,25944.94,25944.93,25942.19,25939.62,-2.75
2023-09-03 13:07:48,25944.94,25944.93,25942.19,25939.42,-2.75
2023-09-03 13:07:50,25944.94,25944.93,25942.19,25939.35,-2.75
2023-09-03 13:07:53,25944.94,25944.93,25942.19,25939.69,-2.75
2023-09-03 13:07:54,25944.94,25944.93,25942.19,25939.82,-2.75
2023-09-03 13:07:56,25944.94,25944.93,25942.19,25939.82,-2.75
2023-09-03 13:07:58,25944.94,25944.93,25942.19,25939.82,-2.75
2023-09-03 13:08:00,25944.94,25944.93,25942.19,25939.82,-2.75
2023-09-03 13:08:02,25944.94,25944.93,25942.19,25939.97,-2.75
2023-09-03 13:08:04,25944.94,25944.93,25942.19,25939.92,-2.75
2023-09-03 13:08:06,25944.94,25944.93,25942.19,25939.92,-2.75
2023-09-03 13:08:08,25946.88,25946.87,25944.76,25940.41,-2.1200000000026193
2023-09-03 13:08:10,25946.88,25946.87,25944.76,25940.21,-2.1200000000026193
2023-09-03 13:08:12,25946.88,25946.87,25944.75,25941.07,-2.1300000000010186
2023-09-03 13:08:14,25946.88,25946.87,25944.76,25941.07,-2.1200000000026193
2023-09-03 13:08:16,25946.88,25946.87,25944.76,25941.07,-2.1200000000026193
2023-09-03 13:08:18,25946.88,25946.87,25944.76,25941.07,-2.1200000000026193
2023-09-03 13:08:20,25946.88,25946.87,25944.76,25941.07,-2.1200000000026193
2023-09-03 13:08:23,25946.88,25946.87,25944.75,25941.07,-2.1300000000010186
2023-09-03 13:08:25,25946.88,25946.87,25944.76,25941.14,-2.1200000000026193
2023-09-03 13:08:27,25946.88,25946.87,25941.39,25938.13,-5.490000000001601
2023-09-03 13:08:29,25946.88,25946.87,25941.39,25938.01,-5.490000000001601
2023-09-03 13:08:30,25946.88,25946.87,25941.39,25938.07,-5.490000000001601
2023-09-03 13:08:32,25946.88,25946.87,25941.4,25938.75,-5.479999999999563
2023-09-03 13:08:34,25946.88,25946.87,25942.39,25939.5,-4.490000000001601
2023-09-03 13:08:36,25946.88,25946.87,25942.39,25939.54,-4.490000000001601
2023-09-03 13:08:38,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:39,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:41,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:43,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:45,25946.88,25946.87,25942.38,25940.0,-4.5
2023-09-03 13:08:47,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:49,25946.88,25946.87,25942.38,25939.54,-4.5
2023-09-03 13:08:51,25946.88,25946.87,25942.37,25938.71,-4.510000000002037
2023-09-03 13:08:53,25946.88,25946.87,25939.79,25938.0,-7.0900000000001455
2023-09-03 13:08:54,25946.88,25946.87,25939.79,25937.09,-7.0900000000001455
2023-09-03 13:08:57,25946.88,25946.87,25939.79,25936.61,-7.0900000000001455
2023-09-03 13:08:58,25946.88,25946.87,25939.79,25936.61,-7.0900000000001455
2023-09-03 13:09:00,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:02,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:04,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:06,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:08,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:10,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:12,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:14,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:16,25946.88,25946.87,25939.72,25937.1,-7.1599999999998545
2023-09-03 13:09:18,25946.88,25946.87,25939.76,25937.1,-7.120000000002619
2023-09-03 13:09:21,25946.88,25946.87,25939.76,25937.1,-7.120000000002619
2023-09-03 13:09:22,25946.88,25946.87,25939.76,25937.19,-7.120000000002619
2023-09-03 13:09:24,25946.87,25946.86,25939.75,25937.1,-7.119999999998981
2023-09-03 13:09:26,25946.87,25946.86,25939.76,25937.1,-7.110000000000582
2023-09-03 13:09:27,25946.87,25946.86,25939.75,25936.1,-7.119999999998981
2023-09-03 13:09:30,25946.87,25946.86,25939.61,25936.03,-7.259999999998399
2023-09-03 13:09:32,25946.87,25946.86,25939.75,25936.05,-7.119999999998981
2023-09-03 13:09:34,25945.83,25945.82,25939.64,25936.01,-6.190000000002328
2023-09-03 13:09:36,25942.52,25941.97,25932.8,25930.71,-9.720000000001164
2023-09-03 13:09:38,25940.02,25940.01,25934.54,25931.0,-5.479999999999563
2023-09-03 13:09:41,25940.02,25940.01,25933.96,25931.0,-6.06000000000131
2023-09-03 13:09:43,25939.25,25939.24,25933.56,25931.0,-5.68999999999869
2023-09-03 13:09:44,25939.1,25939.09,25933.56,25931.0,-5.539999999997235
2023-09-03 13:09:46,25939.1,25939.09,25933.42,25930.71,-5.680000000000291
2023-09-03 13:09:48,25938.9,25938.89,25933.62,25930.71,-5.280000000002474
2023-09-03 13:09:50,25938.9,25938.89,25933.6,25930.71,-5.30000000000291
2023-09-03 13:09:52,25938.9,25938.89,25933.6,25930.71,-5.30000000000291
2023-09-03 13:09:53,25938.9,25938.89,25933.6,25930.71,-5.30000000000291
2023-09-03 13:09:55,25938.9,25938.89,25933.07,25929.65,-5.830000000001746
2023-09-03 13:09:56,25938.9,25938.89,25933.06,25929.65,-5.8400000000001455
2023-09-03 13:09:58,25937.77,25937.76,25933.0,25929.65,-4.770000000000437
2023-09-03 13:10:00,25937.77,25937.76,25932.67,25929.66,-5.100000000002183
2023-09-03 13:10:02,25937.77,25937.76,25931.73,25929.0,-6.040000000000873
2023-09-03 13:10:04,25937.14,25937.13,25931.48,25927.52,-5.6599999999998545
2023-09-03 13:10:05,25937.14,25937.13,25931.7,25927.54,-5.43999999999869
2023-09-03 13:10:08,25937.14,25937.13,25931.4,25927.94,-5.739999999997963
2023-09-03 13:10:09,25937.14,25937.13,25931.35,25927.94,-5.790000000000873
2023-09-03 13:10:11,25937.01,25937.0,25931.35,25927.94,-5.6599999999998545
2023-09-03 13:10:13,25936.37,25936.36,25931.35,25927.94,-5.020000000000437
2023-09-03 13:10:14,25936.37,25936.36,25931.22,25927.51,-5.149999999997817
2023-09-03 13:10:17,25935.84,25935.83,25931.15,25927.51,-4.68999999999869
2023-09-03 13:10:18,25935.01,25935.0,25929.52,25925.86,-5.489999999997963
2023-09-03 13:10:20,25935.01,25935.0,25929.45,25925.88,-5.559999999997672
2023-09-03 13:10:22,25935.01,25935.0,25928.97,25925.88,-6.039999999997235
2023-09-03 13:10:23,25935.01,25935.0,25929.13,25925.9,-5.879999999997381
2023-09-03 13:10:25,25935.01,25935.0,25928.52,25925.9,-6.489999999997963
2023-09-03 13:10:27,25935.01,25935.0,25928.68,25925.24,-6.329999999998108
2023-09-03 13:10:28,25932.9,25932.89,25931.29,25926.95,-1.610000000000582
2023-09-03 13:10:30,25932.9,25932.89,25931.35,25926.33,-1.5500000000029104
2023-09-03 13:10:32,25932.9,25932.89,25930.96,25926.56,-1.9400000000023283
2023-09-03 13:10:33,25932.9,25932.89,25929.47,25926.57,-3.430000000000291
2023-09-03 13:10:35,25932.9,25932.89,25929.54,25926.58,-3.360000000000582
2023-09-03 13:10:36,25932.9,25932.89,25926.84,25925.07,-6.06000000000131
2023-09-03 13:10:38,25932.9,25932.89,25926.84,25925.07,-6.06000000000131
2023-09-03 13:10:40,25932.9,25932.89,25926.84,25925.15,-6.06000000000131
2023-09-03 13:10:42,25932.9,25932.89,25926.84,25925.08,-6.06000000000131
2023-09-03 13:10:44,25932.9,25932.89,25926.84,25925.06,-6.06000000000131
2023-09-03 13:10:45,25932.9,25932.89,25929.48,25925.07,-3.4200000000018917
2023-09-03 13:10:47,25932.9,25932.89,25929.5,25925.07,-3.400000000001455
2023-09-03 13:10:48,25932.9,25932.89,25929.33,25925.07,-3.569999999999709
2023-09-03 13:10:51,25932.9,25932.89,25929.33,25925.07,-3.569999999999709
2023-09-03 13:10:53,25932.9,25932.89,25929.53,25925.07,-3.3700000000026193
2023-09-03 13:10:54,25932.9,25932.89,25929.36,25925.07,-3.540000000000873
2023-09-03 13:10:56,25932.9,25932.89,25929.37,25925.07,-3.530000000002474
2023-09-03 13:10:58,25932.9,25932.89,25929.44,25925.07,-3.460000000002765
2023-09-03 13:11:00,25932.9,25932.89,25929.54,25925.07,-3.360000000000582
2023-09-03 13:11:02,25932.9,25932.89,25929.53,25925.07,-3.3700000000026193
2023-09-03 13:11:04,25932.9,25932.89,25929.46,25925.07,-3.4400000000023283
2023-09-03 13:11:06,25932.9,25932.89,25928.19,25925.07,-4.710000000002765
2023-09-03 13:11:08,25932.9,25932.89,25928.0,25925.07,-4.900000000001455
2023-09-03 13:11:09,25932.9,25932.89,25927.99,25925.07,-4.9099999999998545
2023-09-03 13:11:11,25932.9,25932.89,25928.0,25925.07,-4.900000000001455
2023-09-03 13:11:13,25932.9,25932.89,25928.36,25925.08,-4.540000000000873
2023-09-03 13:11:14,25932.9,25932.89,25928.36,25925.08,-4.540000000000873
2023-09-03 13:11:17,25932.9,25932.89,25928.35,25925.08,-4.55000000000291
2023-09-03 13:11:18,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:20,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:22,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:23,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:11:25,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:26,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:28,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:29,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:31,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:33,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:35,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:37,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:38,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:40,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:42,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:44,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:45,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:11:47,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:11:49,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:50,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:11:52,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:11:54,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:11:56,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:11:58,25931.38,25931.37,25927.99,25925.08,-3.389999999999418
2023-09-03 13:12:00,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:01,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:03,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:04,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:07,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:09,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:11,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:12,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:15,25931.38,25931.37,25927.97,25925.08,-3.4099999999998545
2023-09-03 13:12:17,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:19,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:20,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:22,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:24,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:25,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:28,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:29,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:31,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:32,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:35,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:37,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:38,25931.38,25931.37,25927.98,25925.08,-3.400000000001455
2023-09-03 13:12:40,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:42,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:44,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:45,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:47,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:49,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:51,25931.38,25931.37,25927.98,25924.65,-3.400000000001455
2023-09-03 13:12:52,25931.38,25931.37,25927.98,25924.79,-3.400000000001455
2023-09-03 13:12:54,25931.38,25931.37,25929.92,25926.13,-1.4600000000027649
2023-09-03 13:12:56,25931.38,25931.37,25929.61,25926.13,-1.7700000000004366
2023-09-03 13:12:58,25931.38,25931.37,25929.61,25926.13,-1.7700000000004366
2023-09-03 13:13:00,25931.38,25931.37,25929.61,25926.13,-1.7700000000004366
2023-09-03 13:13:01,25931.38,25931.37,25929.61,25926.13,-1.7700000000004366
2023-09-03 13:13:03,25931.38,25931.37,25926.39,25924.49,-4.990000000001601
2023-09-03 13:13:05,25931.38,25931.37,25926.39,25924.49,-4.990000000001601
2023-09-03 13:13:06,25931.38,25931.37,25926.39,25924.49,-4.990000000001601
2023-09-03 13:13:08,25931.38,25931.37,25926.39,25924.49,-4.990000000001601
2023-09-03 13:13:09,25931.38,25931.37,25926.39,25924.49,-4.990000000001601
2023-09-03 13:13:11,25931.38,25931.36,25926.38,25923.83,-5.0
2023-09-03 13:13:12,25931.37,25931.36,25926.21,25923.83,-5.1599999999998545
2023-09-03 13:13:15,25931.37,25931.36,25926.22,25923.83,-5.149999999997817
2023-09-03 13:13:17,25930.01,25930.0,25926.21,25922.78,-3.7999999999992724
2023-09-03 13:13:18,25930.01,25930.0,25926.21,25922.78,-3.7999999999992724
2023-09-03 13:13:20,25930.01,25930.0,25926.21,25923.01,-3.7999999999992724
2023-09-03 13:13:22,25930.01,25930.0,25926.19,25922.88,-3.819999999999709
2023-09-03 13:13:24,25930.01,25930.0,25926.17,25922.83,-3.8400000000001455
2023-09-03 13:13:26,25930.01,25930.0,25926.17,25922.78,-3.8400000000001455
2023-09-03 13:13:27,25930.01,25930.0,25926.09,25922.88,-3.9199999999982538
2023-09-03 13:13:29,25930.01,25930.0,25926.08,25922.83,-3.929999999996653
2023-09-03 13:13:30,25930.01,25930.0,25926.23,25922.79,-3.779999999998836
2023-09-03 13:13:32,25930.01,25930.0,25926.2,25922.56,-3.8099999999976717
2023-09-03 13:13:34,25930.01,25930.0,25922.82,25921.18,-7.18999999999869
2023-09-03 13:13:37,25925.14,25925.13,25921.64,25918.0,-3.5
2023-09-03 13:13:39,25925.14,25925.13,25921.32,25918.0,-3.819999999999709
2023-09-03 13:13:40,25925.14,25925.13,25921.31,25918.0,-3.8299999999981083
2023-09-03 13:13:42,25925.14,25925.13,25921.51,25917.31,-3.6300000000010186
2023-09-03 13:13:43,25925.14,25925.13,25920.8,25917.31,-4.3400000000001455
2023-09-03 13:13:45,25925.14,25925.13,25920.91,25917.31,-4.229999999999563
2023-09-03 13:13:47,25925.14,25925.13,25921.06,25917.31,-4.079999999998108
2023-09-03 13:13:48,25925.14,25925.13,25920.82,25917.31,-4.319999999999709
2023-09-03 13:13:50,25925.14,25925.13,25921.49,25917.33,-3.649999999997817
2023-09-03 13:13:51,25925.14,25925.13,25921.59,25917.53,-3.5499999999992724
2023-09-03 13:13:53,25925.14,25925.13,25921.31,25917.36,-3.8299999999981083
2023-09-03 13:13:55,25925.14,25925.13,25921.26,25917.32,-3.8800000000010186
2023-09-03 13:13:56,25925.14,25925.13,25921.15,25917.34,-3.9899999999979627
2023-09-03 13:13:58,25925.14,25925.13,25921.14,25917.33,-4.0
2023-09-03 13:14:00,25925.14,25925.13,25921.47,25917.32,-3.6699999999982538
2023-09-03 13:14:01,25925.14,25925.13,25921.49,25917.47,-3.649999999997817
2023-09-03 13:14:03,25925.14,25925.13,25921.3,25917.32,-3.8400000000001455
2023-09-03 13:14:04,25925.14,25925.13,25920.56,25917.32,-4.579999999998108
2023-09-03 13:14:06,25925.14,25925.13,25920.33,25917.32,-4.809999999997672
2023-09-03 13:14:07,25925.14,25925.13,25920.66,25917.32,-4.479999999999563
2023-09-03 13:14:10,25925.14,25925.13,25920.0,25917.32,-5.139999999999418
2023-09-03 13:14:12,25925.14,25925.13,25919.93,25917.32,-5.209999999999127
2023-09-03 13:14:14,25925.14,25925.13,25919.99,25917.32,-5.149999999997817
2023-09-03 13:14:16,25925.14,25925.13,25920.0,25917.32,-5.139999999999418
2023-09-03 13:14:18,25925.14,25925.13,25919.99,25917.32,-5.149999999997817
2023-09-03 13:14:19,25925.01,25925.0,25920.0,25917.32,-5.009999999998399
2023-09-03 13:14:21,25925.01,25925.0,25920.0,25917.32,-5.009999999998399
2023-09-03 13:14:23,25924.56,25924.55,25920.0,25917.32,-4.56000000000131
2023-09-03 13:14:25,25924.56,25924.55,25920.0,25917.32,-4.56000000000131
2023-09-03 13:14:26,25924.56,25924.55,25920.0,25917.32,-4.56000000000131
2023-09-03 13:14:28,25924.56,25924.55,25920.0,25917.32,-4.56000000000131
2023-09-03 13:14:30,25921.44,25921.43,25917.58,25915.9,-3.859999999996944
2023-09-03 13:14:32,25921.44,25921.43,25917.58,25915.9,-3.859999999996944
2023-09-03 13:14:33,25921.44,25921.43,25917.58,25915.9,-3.859999999996944
2023-09-03 13:14:35,25921.44,25921.43,25917.52,25915.9,-3.9199999999982538
2023-09-03 13:14:36,25921.44,25921.43,25917.52,25915.9,-3.9199999999982538
2023-09-03 13:14:38,25919.88,25919.87,25917.51,25914.83,-2.3700000000026193
2023-09-03 13:14:39,25919.88,25919.87,25917.51,25914.83,-2.3700000000026193
2023-09-03 13:14:42,25919.88,25919.87,25917.52,25914.83,-2.360000000000582
2023-09-03 13:14:44,25919.99,25919.92,25921.31,25917.1,1.319999999999709
2023-09-03 13:14:45,25919.88,25919.87,25917.37,25916.0,-2.5100000000020373
2023-09-03 13:14:47,25919.88,25919.87,25917.37,25916.04,-2.5100000000020373
2023-09-03 13:14:48,25919.88,25919.87,25917.37,25916.28,-2.5100000000020373
2023-09-03 13:14:50,25919.88,25919.87,25917.37,25916.74,-2.5100000000020373
2023-09-03 13:14:52,25919.88,25919.87,25917.37,25916.74,-2.5100000000020373
2023-09-03 13:14:54,25919.88,25919.87,25917.37,25916.74,-2.5100000000020373
2023-09-03 13:14:55,25919.88,25919.87,25917.37,25916.74,-2.5100000000020373
2023-09-03 13:14:57,25919.88,25919.87,25917.37,25917.02,-2.5100000000020373
2023-09-03 13:14:59,25919.88,25919.87,25919.99,25916.78,0.11000000000058208
2023-09-03 13:15:00,25919.98,25919.97,25919.99,25916.74,0.010000000002037268
2023-09-03 13:15:03,25919.98,25919.97,25919.99,25916.74,0.010000000002037268
2023-09-03 13:15:05,25919.98,25919.97,25917.87,25914.83,-2.110000000000582
2023-09-03 13:15:07,25919.98,25919.97,25917.87,25914.83,-2.110000000000582
2023-09-03 13:15:09,25919.98,25919.97,25917.87,25914.66,-2.110000000000582
2023-09-03 13:15:11,25919.98,25919.97,25917.87,25914.66,-2.110000000000582
2023-09-03 13:15:13,25919.98,25919.97,25917.87,25914.66,-2.110000000000582
2023-09-03 13:15:15,25919.98,25919.97,25917.87,25914.66,-2.110000000000582
2023-09-03 13:15:18,25919.98,25919.97,25917.87,25914.66,-2.110000000000582
2023-09-03 13:15:19,25919.98,25919.97,25917.81,25914.66,-2.1699999999982538
