timestamp,Binance_BTCTUSD_bid,Binance_BTCTUSD_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_BTCUSDTUMCBL_bid,Bitget_BTCUSDTUMCBL_ask
2023-08-03 19:57:29,29236.02,29236.72,29258.5,29259.0,29251.0,29251.5
2023-08-03 19:57:39,29235.12,29235.94,29258.5,29259.0,29251.5,29252.0
2023-08-03 19:57:50,29234.61,29235.53,29258.5,29259.0,29251.5,29252.0
2023-08-03 19:58:01,29236.68,29237.72,29258.5,29259.0,29251.5,29252.0
2023-08-03 19:58:11,29237.0,29237.47,29258.5,29259.0,29253.0,29253.5
2023-08-03 19:58:22,29232.29,29232.97,29258.5,29259.0,29253.0,29253.5
2023-08-03 19:58:33,29232.5,29233.08,29258.5,29259.0,29249.5,29250.0
2023-08-03 19:58:44,29234.84,29236.12,29258.5,29259.0,29249.5,29250.0
2023-08-03 19:58:54,29233.02,29233.57,29258.5,29259.0,29249.5,29250.0
2023-08-03 19:59:05,29237.06,29237.82,29258.5,29259.0,29249.5,29250.0
2023-08-03 19:59:16,29235.11,29236.07,29258.5,29259.0,29250.5,29251.0
2023-08-03 19:59:27,29233.07,29233.97,29258.5,29259.0,29250.5,29251.0
2023-08-03 19:59:38,29234.1,29234.68,29258.5,29259.0,29250.5,29251.0
2023-08-03 19:59:49,29235.81,29236.78,29258.5,29259.0,29250.5,29251.0
2023-08-03 19:59:59,29233.57,29234.19,29258.5,29259.0,29251.0,29251.5
2023-08-03 20:00:10,29232.98,29233.61,29258.5,29259.0,29251.0,29251.5
2023-08-03 20:00:20,29229.54,29230.32,29258.5,29259.0,29251.0,29251.5
2023-08-03 20:00:32,29227.61,29227.97,29258.5,29259.0,29250.5,29251.0
