timestamp,value
2009-11-21T00:00:00Z,0
2009-11-22T00:00:00Z,0
2009-11-23T00:00:00Z,0
2009-11-24T00:00:00Z,0
2009-11-25T00:00:00Z,0
2009-11-26T00:00:00Z,0
2009-11-27T00:00:00Z,0
2009-11-28T00:00:00Z,0
2009-11-29T00:00:00Z,0
2009-11-30T00:00:00Z,0
2009-12-01T00:00:00Z,1114377.50983796
2009-12-02T00:00:00Z,0
2009-12-03T00:00:00Z,0
2009-12-04T00:00:00Z,0
2009-12-05T00:00:00Z,9204.39409722222
2009-12-06T00:00:00Z,235.195949074074
2009-12-07T00:00:00Z,0
2009-12-08T00:00:00Z,3015.57060185185
2009-12-09T00:00:00Z,2644.99857638977
2009-12-10T00:00:00Z,0
2009-12-11T00:00:00Z,0
2009-12-12T00:00:00Z,14103.021412037
2009-12-13T00:00:00Z,0
2009-12-14T00:00:00Z,206440.387030671
2009-12-15T00:00:00Z,17170.5864351786
2009-12-16T00:00:00Z,2091.12326388889
2009-12-17T00:00:00Z,41702.5881533565
2009-12-18T00:00:00Z,0
2009-12-19T00:00:00Z,163.924189814815
2009-12-20T00:00:00Z,0
2009-12-21T00:00:00Z,154.009837962963
2009-12-22T00:00:00Z,0
2009-12-23T00:00:00Z,0
2009-12-24T00:00:00Z,0
2009-12-25T00:00:00Z,37.1269907407407
2009-12-26T00:00:00Z,0
2009-12-27T00:00:00Z,1349.08622685185
2009-12-28T00:00:00Z,0
2009-12-29T00:00:00Z,0
2009-12-30T00:00:00Z,0
2009-12-31T00:00:00Z,0
2010-01-01T00:00:00Z,155.747106481481
2010-01-02T00:00:00Z,0
2010-01-03T00:00:00Z,0
2010-01-04T00:00:00Z,434320.668803819
2010-01-05T00:00:00Z,0
2010-01-06T00:00:00Z,0
2010-01-07T00:00:00Z,0
2010-01-08T00:00:00Z,0
2010-01-09T00:00:00Z,0
2010-01-10T00:00:00Z,0
2010-01-11T00:00:00Z,0
2010-01-12T00:00:00Z,481653.322787037
2010-01-13T00:00:00Z,211.049131944444
2010-01-14T00:00:00Z,5815.15706018519
2010-01-15T00:00:00Z,766.819664351852
2010-01-16T00:00:00Z,1253.51123842593
2010-01-17T00:00:00Z,0
2010-01-18T00:00:00Z,231.970486111111
2010-01-19T00:00:00Z,0
2010-01-20T00:00:00Z,0
2010-01-21T00:00:00Z,162.216550925929
2010-01-22T00:00:00Z,237.920138888889
2010-01-23T00:00:00Z,51.7216550925926
2010-01-24T00:00:00Z,58.5115740740741
2010-01-25T00:00:00Z,9122.6116898144
2010-01-26T00:00:00Z,889.907719907407
2010-01-27T00:00:00Z,1038.92766203704
2010-01-28T00:00:00Z,1112.66724537037
2010-01-29T00:00:00Z,1333.953125
2010-01-30T00:00:00Z,16530.3258101852
2010-01-31T00:00:00Z,1214.44675925926
2010-02-01T00:00:00Z,1368.90625000028
2010-02-02T00:00:00Z,1802.95891203704
2010-02-03T00:00:00Z,562.732638888889
2010-02-04T00:00:00Z,3937.65322337963
2010-02-05T00:00:00Z,193470.579282407
