timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_BTCPERPETUAL_bid,Deribit_BTCPERPETUAL_ask,Bitget_ETHUSDTUMCBL_bid,Bitget_ETHUSDTUMCBL_ask
2023-08-08 14:50:32,1833.88,1833.99,29333.0,29333.5,1834.5,1834.51
2023-08-08 14:50:49,1834.8,1834.84,29344.0,29344.5,1834.95,1834.97
2023-08-08 14:51:05,1835.23,1835.36,29350.5,29351.0,1835.36,1835.37
2023-08-08 14:51:21,1835.81,1835.99,29363.5,29364.0,1836.0,1836.01
2023-08-08 14:51:38,1835.31,1835.46,29361.0,29361.5,1835.7,1835.71
2023-08-08 14:51:54,1835.47,1835.64,29355.0,29355.5,1835.66,1835.67
2023-08-08 14:52:10,1834.74,1834.86,29347.0,29347.5,1835.2,1835.22
2023-08-08 14:52:27,1834.21,1834.32,29342.0,29342.5,1834.61,1834.62
2023-08-08 14:52:43,1834.17,1834.29,29338.5,29339.0,1834.49,1834.5
2023-08-08 14:52:59,1833.96,1834.03,29338.5,29339.0,1834.11,1834.12
2023-08-08 14:53:16,1834.85,1834.95,29350.0,29350.5,1834.98,1834.99
2023-08-08 14:53:32,1835.49,1835.57,29356.0,29356.5,1835.46,1835.47
2023-08-08 14:53:47,1835.56,1835.66,29356.0,29356.5,1835.82,1835.83
2023-08-08 14:54:03,1835.36,1835.46,29356.0,29356.5,1835.75,1835.76
2023-08-08 14:54:19,1835.61,1835.72,29356.0,29356.5,1835.51,1835.52
2023-08-08 14:54:35,1835.72,1835.82,29357.5,29358.0,1835.8,1835.81
2023-08-08 14:54:52,1835.58,1835.69,29360.5,29361.0,1835.57,1835.58
2023-08-08 14:55:08,1834.97,1835.1,29354.0,29354.5,1835.08,1835.09
2023-08-08 14:55:24,1834.55,1834.66,29347.0,29347.5,1834.59,1834.6
2023-08-08 14:55:39,1834.94,1835.04,29354.5,29355.0,1835.02,1835.03
2023-08-08 14:55:55,1835.34,1835.51,29359.5,29360.0,1835.54,1835.55
2023-08-08 14:56:11,1835.09,1835.18,29359.5,29360.0,1835.2,1835.21
2023-08-08 14:56:27,1835.41,1835.48,29361.5,29362.0,1835.33,1835.34
2023-08-08 14:56:43,1835.43,1835.48,29362.5,29363.0,1835.53,1835.54
2023-08-08 14:56:58,1835.53,1835.65,29369.5,29370.0,1835.83,1835.84
2023-08-08 14:57:14,1835.96,1836.03,29379.5,29380.0,1836.2,1836.21
2023-08-08 14:57:30,1836.21,1836.32,29381.5,29382.0,1836.32,1836.34
2023-08-08 14:57:45,1835.8,1835.81,29379.5,29380.0,1836.14,1836.15
2023-08-08 14:58:03,1835.92,1835.98,29374.0,29374.5,1836.12,1836.13
2023-08-08 14:58:19,1835.59,1835.63,29374.0,29374.5,1836.16,1836.17
2023-08-08 14:58:36,1835.3,1835.37,29369.5,29370.0,1835.6,1835.61
2023-08-08 14:58:52,1834.94,1835.02,29360.0,29360.5,1835.45,1835.46
2023-08-08 14:59:09,1834.61,1834.62,29353.0,29353.5,1835.03,1835.04
2023-08-08 14:59:27,1834.15,1834.28,29348.0,29348.5,1834.65,1834.66
2023-08-08 14:59:44,1834.04,1834.15,29348.0,29348.5,1834.55,1834.56
2023-08-08 15:00:01,1834.03,1834.21,29348.0,29348.5,1834.15,1834.16
2023-08-08 15:00:18,1834.26,1834.39,29348.0,29348.5,1834.33,1834.34
2023-08-08 15:00:33,1834.28,1834.39,29348.0,29348.5,1834.39,1834.4
2023-08-08 15:00:49,1834.31,1834.41,29349.5,29350.0,1834.39,1834.4
2023-08-08 15:01:06,1834.43,1834.56,29349.5,29350.0,1834.4,1834.41
2023-08-08 15:01:21,1834.62,1834.72,29352.5,29353.0,1834.57,1834.58
2023-08-08 15:01:37,1834.64,1834.76,29356.5,29357.0,1834.64,1834.65
2023-08-08 15:01:53,1834.54,1834.57,29356.5,29357.0,1834.54,1834.55
2023-08-08 15:02:09,1834.62,1834.72,29356.5,29357.0,1834.63,1834.64
2023-08-08 15:02:24,1834.95,1835.06,29356.5,29357.0,1835.07,1835.08
2023-08-08 15:02:41,1835.36,1835.41,29356.5,29357.0,1835.3,1835.31
2023-08-08 15:02:57,1835.35,1835.46,29356.5,29357.0,1835.54,1835.55
2023-08-08 15:03:13,1835.47,1835.6,29356.5,29357.0,1835.71,1835.72
2023-08-08 15:03:28,1835.58,1835.72,29356.5,29357.0,1835.72,1835.73
2023-08-08 15:03:44,1835.5,1835.6,29356.5,29357.0,1835.72,1835.73
2023-08-08 15:04:00,1835.39,1835.48,29356.5,29357.0,1835.71,1835.72
2023-08-08 15:04:16,1835.43,1835.53,29356.5,29357.0,1835.71,1835.72
2023-08-08 15:04:32,1835.42,1835.5,29356.5,29357.0,1835.72,1835.73
2023-08-08 15:04:49,1835.52,1835.62,29364.5,29365.0,1835.62,1835.63
2023-08-08 15:05:05,1836.11,1836.21,29367.0,29367.5,1836.18,1836.19
2023-08-08 15:05:22,1836.32,1836.43,29383.0,29383.5,1836.49,1836.5
2023-08-08 15:05:38,1836.87,1836.96,29391.5,29392.0,1836.99,1837.0
2023-08-08 15:05:54,1836.45,1836.55,29389.5,29390.0,1836.74,1836.75
2023-08-08 15:06:10,1835.89,1836.0,29387.5,29388.0,1836.27,1836.28
2023-08-08 15:06:25,1836.2,1836.31,29391.0,29391.5,1836.54,1836.56
2023-08-08 15:06:41,1836.32,1836.42,29394.0,29394.5,1836.66,1836.67
2023-08-08 15:06:57,1836.89,1837.06,29405.0,29405.5,1837.21,1837.22
2023-08-08 15:07:13,1837.02,1837.19,29409.5,29410.0,1837.24,1837.25
2023-08-08 15:07:29,1836.26,1836.42,29402.0,29402.5,1836.57,1836.58
2023-08-08 15:07:45,1836.34,1836.45,29398.0,29398.5,1836.67,1836.69
2023-08-08 15:08:01,1836.41,1836.5,29398.0,29398.5,1836.49,1836.5
2023-08-08 15:08:19,1836.01,1836.09,29398.0,29398.5,1836.27,1836.28
2023-08-08 15:08:34,1835.52,1835.6,29390.0,29390.5,1835.79,1835.8
2023-08-08 15:08:51,1835.46,1835.6,29383.0,29383.5,1835.63,1835.64
2023-08-08 15:09:07,1836.0,1836.18,29390.0,29390.5,1836.04,1836.05
2023-08-08 15:09:24,1836.28,1836.29,29399.5,29400.0,1836.43,1836.44
2023-08-08 15:09:41,1836.27,1836.39,29399.5,29400.0,1836.43,1836.44
2023-08-08 15:09:56,1835.67,1835.77,29392.0,29392.5,1836.09,1836.1
2023-08-08 15:10:12,1835.39,1835.47,29388.0,29388.5,1835.75,1835.76
2023-08-08 15:10:28,1835.34,1835.46,29387.5,29388.0,1835.7,1835.71
2023-08-08 15:10:44,1835.33,1835.39,29385.5,29386.0,1835.66,1835.68
2023-08-08 15:10:59,1835.16,1835.26,29385.5,29386.0,1835.66,1835.67
2023-08-08 15:11:15,1835.27,1835.37,29379.0,29379.5,1835.56,1835.57
2023-08-08 15:11:31,1835.23,1835.38,29380.5,29381.0,1835.64,1835.65
2023-08-08 15:11:47,1835.03,1835.09,29380.5,29381.0,1835.44,1835.45
2023-08-08 15:12:02,1835.07,1835.16,29372.5,29373.0,1835.44,1835.45
2023-08-08 15:12:18,1834.54,1834.65,29364.5,29365.0,1835.03,1835.04
2023-08-08 15:12:34,1835.21,1835.3,29369.5,29370.0,1835.27,1835.28
2023-08-08 15:12:51,1835.52,1835.59,29377.5,29378.0,1835.61,1835.62
2023-08-08 15:13:07,1836.07,1836.2,29386.5,29387.0,1836.12,1836.13
2023-08-08 15:13:24,1836.03,1836.19,29386.5,29387.0,1836.12,1836.13
2023-08-08 15:13:41,1835.68,1835.79,29384.0,29384.5,1836.11,1836.12
2023-08-08 15:13:57,1835.67,1835.75,29384.0,29384.5,1836.11,1836.12
2023-08-08 15:14:14,1835.01,1835.1,29373.5,29374.0,1835.56,1835.57
2023-08-08 15:14:30,1834.33,1834.45,29362.5,29363.0,1835.0,1835.01
2023-08-08 15:14:46,1834.47,1834.53,29362.5,29363.0,1834.65,1834.66
2023-08-08 15:15:02,1834.77,1834.85,29365.5,29366.0,1835.0,1835.01
2023-08-08 15:15:18,1835.06,1835.17,29363.5,29364.0,1835.08,1835.1
2023-08-08 15:15:36,1835.53,1835.65,29373.5,29374.0,1835.88,1835.89
2023-08-08 15:15:52,1835.9,1836.19,29377.5,29378.0,1835.99,1836.0
2023-08-08 15:16:10,1836.15,1836.2,29378.0,29378.5,1836.44,1836.45
2023-08-08 15:16:26,1836.38,1836.46,29383.5,29384.0,1836.46,1836.47
2023-08-08 15:16:43,1836.36,1836.47,29386.5,29387.0,1836.53,1836.54
2023-08-08 15:17:00,1835.9,1835.99,29387.5,29388.0,1836.43,1836.44
2023-08-08 15:17:15,1835.32,1835.46,29378.0,29378.5,1835.74,1835.75
2023-08-08 15:17:31,1834.96,1835.07,29371.0,29371.5,1835.44,1835.45
2023-08-08 15:17:46,1834.96,1835.03,29371.0,29371.5,1835.44,1835.45
2023-08-08 15:18:02,1835.79,1835.87,29380.5,29381.0,1836.09,1836.1
2023-08-08 15:18:19,1835.78,1835.83,29383.5,29384.0,1836.09,1836.1
2023-08-08 15:18:35,1835.64,1835.78,29383.5,29384.0,1836.09,1836.1
2023-08-08 15:18:52,1836.03,1836.19,29383.5,29384.0,1836.1,1836.11
2023-08-08 15:19:10,1835.81,1835.87,29383.5,29384.0,1835.96,1835.97
2023-08-08 15:19:25,1836.25,1836.34,29387.5,29388.0,1836.43,1836.44
2023-08-08 15:19:42,1836.46,1836.58,29399.5,29400.0,1836.77,1836.78
2023-08-08 15:19:58,1836.8,1836.86,29407.5,29408.0,1837.03,1837.04
2023-08-08 15:20:14,1836.87,1836.97,29409.0,29409.5,1837.01,1837.02
2023-08-08 15:20:31,1836.72,1836.86,29413.5,29414.0,1837.19,1837.2
2023-08-08 15:20:47,1837.0,1837.11,29413.5,29414.0,1837.07,1837.08
2023-08-08 15:21:04,1836.48,1836.52,29408.5,29409.0,1836.99,1837.0
2023-08-08 15:21:20,1836.35,1836.4,29408.5,29409.0,1836.65,1836.66
2023-08-08 15:21:35,1835.61,1835.77,29398.0,29398.5,1836.05,1836.06
2023-08-08 15:21:51,1835.65,1835.78,29398.0,29398.5,1835.95,1835.96
2023-08-08 15:22:07,1835.7,1835.77,29398.0,29398.5,1835.95,1835.96
2023-08-08 15:22:23,1835.39,1835.55,29398.0,29398.5,1836.2,1836.21
2023-08-08 15:22:39,1835.29,1835.38,29395.0,29395.5,1835.53,1835.55
2023-08-08 15:22:55,1836.24,1836.31,29400.5,29401.0,1836.43,1836.44
2023-08-08 15:23:10,1836.52,1836.65,29409.0,29409.5,1836.84,1836.85
2023-08-08 15:23:26,1836.49,1836.5,29412.5,29413.0,1836.85,1836.86
2023-08-08 15:23:42,1836.49,1836.68,29412.5,29413.0,1836.99,1837.0
2023-08-08 15:23:58,1836.76,1836.9,29412.5,29413.0,1836.99,1837.0
2023-08-08 15:24:16,1836.89,1837.01,29419.5,29420.0,1836.99,1837.0
2023-08-08 15:24:34,1836.83,1836.95,29422.0,29422.5,1837.18,1837.19
2023-08-08 15:24:50,1837.04,1837.15,29423.0,29423.5,1837.19,1837.2
2023-08-08 15:25:08,1836.8,1836.9,29423.0,29423.5,1837.16,1837.17
2023-08-08 15:25:24,1836.89,1836.99,29423.0,29423.5,1837.19,1837.2
2023-08-08 15:25:40,1837.04,1837.18,29423.0,29423.5,1837.19,1837.2
2023-08-08 15:25:58,1837.64,1837.79,29432.5,29433.0,1838.26,1838.27
2023-08-08 15:26:14,1837.44,1837.55,29432.5,29433.0,1837.97,1837.98
2023-08-08 15:26:30,1837.7,1837.75,29432.5,29433.0,1837.97,1837.99
2023-08-08 15:26:46,1837.35,1837.45,29432.5,29433.0,1837.93,1837.94
2023-08-08 15:27:01,1836.82,1836.99,29430.0,29430.5,1837.44,1837.45
2023-08-08 15:27:18,1836.91,1837.0,29424.5,29425.0,1837.31,1837.32
2023-08-08 15:27:33,1837.21,1837.35,29430.0,29430.5,1837.54,1837.55
2023-08-08 15:27:49,1837.35,1837.46,29430.0,29430.5,1837.62,1837.63
2023-08-08 15:28:05,1837.54,1837.65,29437.0,29437.5,1837.97,1837.98
2023-08-08 15:28:20,1837.63,1837.71,29439.0,29439.5,1837.97,1837.98
2023-08-08 15:28:36,1837.49,1837.6,29439.0,29439.5,1837.93,1837.94
2023-08-08 15:28:52,1837.64,1837.75,29439.0,29439.5,1838.04,1838.05
2023-08-08 15:29:07,1837.45,1837.53,29432.5,29433.0,1837.93,1837.94
2023-08-08 15:29:23,1838.01,1838.1,29439.5,29440.0,1838.28,1838.29
2023-08-08 15:29:38,1837.85,1837.99,29439.5,29440.0,1838.25,1838.26
2023-08-08 15:29:55,1837.89,1837.99,29439.5,29440.0,1838.33,1838.34
2023-08-08 15:30:11,1837.65,1837.79,29439.5,29440.0,1838.28,1838.29
2023-08-08 15:30:26,1837.29,1837.36,29437.0,29437.5,1837.57,1837.58
2023-08-08 15:30:42,1837.16,1837.2,29431.0,29431.5,1837.56,1837.57
2023-08-08 15:30:58,1837.11,1837.28,29431.0,29431.5,1837.57,1837.58
2023-08-08 15:31:13,1837.04,1837.13,29431.0,29431.5,1837.57,1837.58
2023-08-08 15:31:29,1837.58,1837.67,29439.5,29440.0,1837.99,1838.0
2023-08-08 15:31:46,1837.55,1837.63,29439.5,29440.0,1838.07,1838.08
2023-08-08 15:32:02,1837.84,1837.87,29439.5,29440.0,1838.23,1838.24
2023-08-08 15:32:18,1838.0,1838.08,29445.5,29446.0,1838.45,1838.46
2023-08-08 15:32:34,1838.05,1838.15,29445.5,29446.0,1838.47,1838.48
2023-08-08 15:32:49,1837.99,1838.19,29445.5,29446.0,1838.47,1838.48
2023-08-08 15:33:05,1837.75,1837.8,29445.5,29446.0,1838.47,1838.48
2023-08-08 15:33:21,1838.23,1838.32,29445.5,29446.0,1838.46,1838.47
2023-08-08 15:33:40,1838.09,1838.17,29445.5,29446.0,1838.64,1838.65
2023-08-08 15:33:56,1837.9,1837.97,29444.0,29444.5,1838.59,1838.6
2023-08-08 15:34:13,1837.61,1837.7,29437.0,29437.5,1838.45,1838.46
2023-08-08 15:34:29,1837.85,1837.94,29435.0,29435.5,1838.05,1838.06
2023-08-08 15:34:47,1837.97,1838.09,29437.5,29438.0,1838.25,1838.26
2023-08-08 15:35:05,1838.3,1838.37,29445.0,29445.5,1838.78,1838.79
2023-08-08 15:35:21,1838.28,1838.35,29445.0,29445.5,1838.8,1838.81
2023-08-08 15:35:36,1838.02,1838.19,29440.5,29441.0,1838.8,1838.81
2023-08-08 15:35:52,1837.81,1837.97,29437.5,29438.0,1838.43,1838.44
2023-08-08 15:36:09,1836.67,1836.79,29424.5,29425.0,1837.4,1837.41
2023-08-08 15:36:24,1836.8,1836.93,29418.0,29418.5,1837.11,1837.12
2023-08-08 15:36:42,1837.1,1837.15,29423.5,29424.0,1837.23,1837.24
2023-08-08 15:36:59,1837.32,1837.4,29431.0,29431.5,1837.72,1837.73
2023-08-08 15:37:15,1837.54,1837.63,29434.0,29434.5,1837.72,1837.73
2023-08-08 15:37:33,1836.99,1837.15,29425.5,29426.0,1837.35,1837.36
2023-08-08 15:37:50,1836.88,1836.96,29424.0,29424.5,1837.29,1837.31
2023-08-08 15:38:06,1837.09,1837.19,29424.0,29424.5,1837.3,1837.31
2023-08-08 15:38:23,1837.52,1837.65,29432.0,29432.5,1837.65,1837.66
2023-08-08 15:38:40,1837.71,1837.79,29439.5,29440.0,1838.01,1838.02
2023-08-08 15:38:58,1837.29,1837.33,29435.0,29435.5,1837.65,1837.66
2023-08-08 15:39:14,1837.61,1837.78,29443.0,29443.5,1837.97,1837.98
2023-08-08 15:39:32,1837.76,1837.84,29443.0,29443.5,1837.96,1837.97
2023-08-08 15:39:49,1838.02,1838.14,29449.5,29450.0,1838.26,1838.27
2023-08-08 15:40:06,1838.3,1838.39,29455.5,29456.0,1838.49,1838.5
2023-08-08 15:40:23,1838.42,1838.57,29458.5,29459.0,1838.77,1838.78
2023-08-08 15:40:41,1838.34,1838.45,29461.0,29461.5,1838.74,1838.75
2023-08-08 15:40:56,1838.31,1838.41,29463.5,29464.0,1838.55,1838.57
2023-08-08 15:41:14,1838.5,1838.58,29464.0,29464.5,1838.7,1838.71
2023-08-08 15:41:30,1838.46,1838.59,29472.0,29472.5,1838.82,1838.83
2023-08-08 15:41:46,1838.61,1838.74,29475.5,29476.0,1838.92,1838.93
2023-08-08 15:42:01,1839.16,1839.27,29476.0,29476.5,1839.58,1839.59
2023-08-08 15:42:18,1839.22,1839.32,29476.0,29476.5,1839.7,1839.71
2023-08-08 15:42:33,1839.29,1839.4,29476.0,29476.5,1839.65,1839.66
2023-08-08 15:42:49,1839.23,1839.29,29476.0,29476.5,1839.65,1839.66
2023-08-08 15:43:06,1839.28,1839.31,29478.0,29478.5,1839.66,1839.67
2023-08-08 15:43:21,1838.68,1838.8,29467.0,29467.5,1839.2,1839.21
2023-08-08 15:43:37,1838.82,1838.92,29467.0,29467.5,1839.21,1839.22
2023-08-08 15:43:53,1839.12,1839.25,29470.0,29470.5,1839.53,1839.54
2023-08-08 15:44:09,1839.3,1839.41,29474.5,29475.0,1839.53,1839.54
2023-08-08 15:44:25,1839.44,1839.59,29474.5,29475.0,1839.69,1839.7
2023-08-08 15:44:40,1839.41,1839.56,29476.5,29477.0,1839.69,1839.7
2023-08-08 15:44:56,1839.5,1839.59,29476.5,29477.0,1839.88,1839.89
2023-08-08 15:45:12,1839.5,1839.6,29476.5,29477.0,1839.87,1839.88
2023-08-08 15:45:27,1839.61,1839.7,29476.5,29477.0,1839.99,1840.0
2023-08-08 15:45:44,1839.61,1839.76,29476.5,29477.0,1839.99,1840.0
2023-08-08 15:45:59,1839.94,1840.04,29490.0,29490.5,1840.38,1840.39
2023-08-08 15:46:15,1840.02,1840.11,29490.5,29491.0,1840.39,1840.4
2023-08-08 15:46:31,1840.45,1840.55,29502.5,29503.0,1841.01,1841.02
2023-08-08 15:46:47,1840.6,1840.76,29504.0,29504.5,1841.21,1841.22
2023-08-08 15:47:05,1840.89,1840.97,29507.0,29507.5,1841.24,1841.25
2023-08-08 15:47:21,1841.06,1841.1,29513.0,29513.5,1841.47,1841.48
2023-08-08 15:47:37,1841.3,1841.39,29515.5,29516.0,1842.09,1842.1
2023-08-08 15:47:52,1841.64,1841.67,29522.0,29522.5,1842.1,1842.11
2023-08-08 15:48:09,1840.84,1840.99,29522.5,29523.0,1841.65,1841.66
2023-08-08 15:48:25,1840.58,1840.71,29513.0,29513.5,1840.88,1840.89
2023-08-08 15:48:43,1840.43,1840.55,29510.0,29510.5,1840.99,1841.0
2023-08-08 15:48:58,1840.16,1840.26,29504.0,29504.5,1840.8,1840.81
2023-08-08 15:49:14,1840.11,1840.22,29499.5,29500.0,1840.59,1840.6
2023-08-08 15:49:30,1840.19,1840.35,29499.5,29500.0,1840.58,1840.6
2023-08-08 15:49:46,1840.02,1840.19,29492.5,29493.0,1840.58,1840.59
2023-08-08 15:50:02,1840.12,1840.3,29494.5,29495.0,1840.81,1840.82
2023-08-08 15:50:19,1840.01,1840.11,29492.5,29493.0,1840.52,1840.53
2023-08-08 15:50:35,1839.84,1839.92,29488.0,29488.5,1840.33,1840.34
2023-08-08 15:50:51,1839.51,1839.6,29483.0,29483.5,1840.0,1840.01
2023-08-08 15:51:07,1839.34,1839.46,29470.0,29470.5,1839.94,1839.95
2023-08-08 15:51:23,1839.16,1839.24,29467.0,29467.5,1839.61,1839.62
2023-08-08 15:51:39,1839.51,1839.6,29477.0,29477.5,1839.61,1839.62
2023-08-08 15:51:57,1838.5,1838.59,29460.5,29461.0,1839.05,1839.07
2023-08-08 15:52:13,1838.3,1838.47,29458.0,29458.5,1838.4,1838.42
2023-08-08 15:52:29,1838.08,1838.16,29454.5,29455.0,1838.4,1838.41
2023-08-08 15:52:46,1838.21,1838.34,29454.5,29455.0,1838.5,1838.51
2023-08-08 15:53:03,1838.07,1838.17,29452.0,29452.5,1838.5,1838.51
2023-08-08 15:53:21,1837.9,1837.99,29444.5,29445.0,1838.21,1838.22
2023-08-08 15:53:37,1838.16,1838.26,29446.0,29446.5,1838.18,1838.2
2023-08-08 15:53:53,1838.08,1838.19,29446.0,29446.5,1838.36,1838.37
2023-08-08 15:54:11,1838.36,1838.5,29449.0,29449.5,1838.72,1838.73
2023-08-08 15:54:27,1839.15,1839.23,29463.0,29463.5,1839.43,1839.44
2023-08-08 15:54:43,1838.5,1838.61,29452.0,29452.5,1838.88,1838.89
2023-08-08 15:54:58,1838.96,1839.08,29461.0,29461.5,1839.3,1839.32
2023-08-08 15:55:14,1839.13,1839.19,29461.0,29461.5,1839.26,1839.27
2023-08-08 15:55:30,1839.32,1839.33,29467.5,29468.0,1839.42,1839.43
2023-08-08 15:55:46,1839.16,1839.27,29475.5,29476.0,1839.42,1839.43
2023-08-08 15:56:02,1838.69,1838.79,29469.0,29469.5,1838.93,1838.94
2023-08-08 15:56:18,1838.54,1838.62,29465.0,29465.5,1838.93,1838.94
2023-08-08 15:56:34,1838.19,1838.29,29462.0,29462.5,1838.45,1838.47
2023-08-08 15:56:50,1837.84,1837.99,29449.0,29449.5,1838.44,1838.45
2023-08-08 15:57:08,1837.81,1837.87,29446.5,29447.0,1837.95,1837.96
2023-08-08 15:57:25,1837.65,1837.72,29442.0,29442.5,1837.94,1837.95
2023-08-08 15:57:40,1837.53,1837.71,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:57:56,1837.36,1837.5,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:58:14,1837.61,1837.68,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:58:29,1837.7,1837.8,29429.5,29430.0,1837.95,1837.96
2023-08-08 15:58:45,1837.48,1837.58,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:59:01,1837.46,1837.58,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:59:17,1837.4,1837.52,29429.5,29430.0,1837.94,1837.95
2023-08-08 15:59:35,1837.52,1837.62,29431.0,29431.5,1837.94,1837.95
2023-08-08 15:59:51,1837.3,1837.39,29429.0,29429.5,1837.94,1837.95
2023-08-08 16:00:09,1837.11,1837.19,29424.5,29425.0,1837.36,1837.37
2023-08-08 16:00:25,1837.45,1837.54,29428.0,29428.5,1837.48,1837.49
2023-08-08 16:00:41,1837.51,1837.67,29430.0,29430.5,1837.49,1837.5
2023-08-08 16:00:58,1837.85,1837.97,29436.0,29436.5,1838.13,1838.14
2023-08-08 16:01:13,1837.38,1837.56,29422.5,29423.0,1837.62,1837.63
2023-08-08 16:01:30,1837.46,1837.59,29427.0,29427.5,1837.73,1837.74
2023-08-08 16:01:46,1837.43,1837.57,29426.5,29427.0,1837.73,1837.74
2023-08-08 16:02:02,1837.66,1837.75,29426.5,29427.0,1837.74,1837.75
2023-08-08 16:02:17,1837.59,1837.68,29426.5,29427.0,1837.74,1837.75
2023-08-08 16:02:33,1837.44,1837.54,29426.5,29427.0,1837.61,1837.62
2023-08-08 16:02:49,1837.47,1837.59,29426.5,29427.0,1837.49,1837.5
2023-08-08 16:03:05,1837.31,1837.46,29426.5,29427.0,1837.47,1837.48
2023-08-08 16:03:21,1837.52,1837.64,29427.0,29427.5,1837.51,1837.52
2023-08-08 16:03:40,1838.06,1838.15,29435.5,29436.0,1837.93,1837.94
2023-08-08 16:03:56,1837.98,1838.09,29438.0,29438.5,1837.82,1837.83
2023-08-08 16:04:11,1838.09,1838.27,29442.5,29443.0,1838.13,1838.14
2023-08-08 16:04:27,1837.89,1838.03,29439.5,29440.0,1838.2,1838.21
2023-08-08 16:04:43,1838.17,1838.25,29437.5,29438.0,1838.11,1838.12
2023-08-08 16:04:59,1837.94,1837.99,29437.5,29438.0,1838.16,1838.17
2023-08-08 16:05:15,1837.81,1837.89,29435.5,29436.0,1838.09,1838.1
2023-08-08 16:05:31,1838.03,1838.14,29431.0,29431.5,1838.05,1838.06
2023-08-08 16:05:48,1838.04,1838.14,29431.0,29431.5,1838.05,1838.06
2023-08-08 16:06:03,1838.0,1838.14,29431.0,29431.5,1838.06,1838.07
2023-08-08 16:06:19,1838.22,1838.36,29431.0,29431.5,1838.23,1838.24
2023-08-08 16:06:34,1838.67,1838.75,29433.5,29434.0,1838.65,1838.66
2023-08-08 16:06:50,1838.97,1839.02,29442.0,29442.5,1839.14,1839.15
2023-08-08 16:07:07,1839.11,1839.2,29442.0,29442.5,1839.14,1839.15
2023-08-08 16:07:22,1839.38,1839.46,29442.0,29442.5,1839.39,1839.4
2023-08-08 16:07:38,1839.62,1839.68,29455.0,29455.5,1839.72,1839.73
2023-08-08 16:07:54,1839.69,1839.83,29455.0,29455.5,1839.72,1839.73
2023-08-08 16:08:10,1839.83,1839.92,29458.0,29458.5,1839.93,1839.94
2023-08-08 16:08:25,1839.88,1839.98,29458.0,29458.5,1839.98,1839.99
2023-08-08 16:08:41,1839.26,1839.38,29458.0,29458.5,1839.44,1839.45
2023-08-08 16:08:57,1839.61,1839.69,29458.0,29458.5,1839.72,1839.73
2023-08-08 16:09:14,1839.59,1839.68,29458.0,29458.5,1839.63,1839.64
2023-08-08 16:09:30,1839.61,1839.71,29458.0,29458.5,1839.64,1839.65
2023-08-08 16:09:46,1839.92,1840.0,29464.0,29464.5,1839.64,1839.65
2023-08-08 16:10:01,1839.65,1839.79,29464.0,29464.5,1839.79,1839.8
2023-08-08 16:10:17,1839.87,1840.03,29464.5,29465.0,1839.79,1839.8
2023-08-08 16:10:32,1839.5,1839.59,29464.5,29465.0,1839.79,1839.8
2023-08-08 16:10:50,1839.33,1839.47,29464.5,29465.0,1839.46,1839.48
2023-08-08 16:11:06,1839.2,1839.25,29464.5,29465.0,1839.31,1839.32
2023-08-08 16:11:21,1839.09,1839.17,29460.5,29461.0,1839.21,1839.22
2023-08-08 16:11:38,1839.04,1839.15,29460.5,29461.0,1839.16,1839.17
2023-08-08 16:11:54,1839.55,1839.64,29460.5,29461.0,1839.43,1839.44
2023-08-08 16:12:09,1839.48,1839.63,29453.0,29453.5,1839.43,1839.44
2023-08-08 16:12:25,1839.85,1839.95,29460.5,29461.0,1839.64,1839.65
2023-08-08 16:12:41,1839.88,1839.99,29461.0,29461.5,1839.64,1839.65
2023-08-08 16:12:57,1839.27,1839.42,29459.5,29460.0,1839.64,1839.65
2023-08-08 16:13:14,1839.34,1839.44,29458.0,29458.5,1839.26,1839.27
2023-08-08 16:13:30,1839.6,1839.67,29458.0,29458.5,1839.34,1839.35
2023-08-08 16:13:46,1839.42,1839.49,29458.0,29458.5,1839.25,1839.26
2023-08-08 16:14:01,1839.48,1839.63,29458.0,29458.5,1839.25,1839.26
2023-08-08 16:14:17,1839.97,1840.05,29461.0,29461.5,1839.79,1839.8
2023-08-08 16:14:33,1839.83,1839.95,29463.5,29464.0,1839.79,1839.8
2023-08-08 16:14:50,1839.8,1839.87,29465.0,29465.5,1839.69,1839.7
2023-08-08 16:15:06,1839.95,1839.99,29465.0,29465.5,1839.73,1839.74
2023-08-08 16:15:22,1839.59,1839.73,29465.0,29465.5,1839.59,1839.6
2023-08-08 16:15:39,1839.63,1839.74,29465.0,29465.5,1839.58,1839.59
2023-08-08 16:15:54,1839.73,1839.79,29465.0,29465.5,1839.59,1839.6
2023-08-08 16:16:10,1839.84,1839.96,29465.0,29465.5,1839.61,1839.62
2023-08-08 16:16:26,1839.91,1840.0,29465.0,29465.5,1839.79,1839.8
2023-08-08 16:16:43,1839.99,1840.06,29465.0,29465.5,1839.8,1839.81
2023-08-08 16:16:58,1840.06,1840.15,29465.0,29465.5,1839.99,1840.0
2023-08-08 16:17:14,1840.52,1840.59,29465.0,29465.5,1840.46,1840.47
