timestamp,Binance_BTCTUSD,MEXC_BTCUSDT
2023-06-29 01:56:06,30207.97,30169.97
2023-06-29 01:56:14,30207.28,30169.97
2023-06-29 01:56:23,30205.52,30169.97
2023-06-29 01:56:31,30206.4,30169.97
2023-06-29 01:56:39,30205.24,30169.97
2023-06-29 01:56:46,30204.92,30169.97
2023-06-29 01:56:54,30205.5,30169.97
2023-06-29 01:57:02,30199.86,30169.97
2023-06-29 01:57:10,30193.55,30161.37
2023-06-29 01:57:18,30193.19,30156.95
2023-06-29 01:57:26,30192.11,30154.7
2023-06-29 01:57:34,30191.03,30154.7
2023-06-29 01:57:41,30192.51,30154.7
2023-06-29 01:57:49,30203.47,30158.75
2023-06-29 01:57:57,30205.01,30166.05
2023-06-29 01:58:05,30198.86,30167.21
2023-06-29 01:58:13,30204.51,30165.02
2023-06-29 01:58:21,30204.43,30167.45
2023-06-29 01:58:29,30204.99,30167.79
2023-06-29 01:58:37,30205.05,30167.8
2023-06-29 01:58:45,30204.33,30167.8
2023-06-29 01:58:52,30203.27,30167.8
2023-06-29 01:59:00,30200.73,30168.66
2023-06-29 01:59:08,30193.97,30158.48
2023-06-29 01:59:16,30194.31,30152.9
2023-06-29 01:59:24,30200.12,30161.52
2023-06-29 01:59:32,30201.42,30162.52
2023-06-29 01:59:40,30199.23,30164.05
2023-06-29 01:59:48,30211.59,30175.09
2023-06-29 01:59:56,30205.21,30175.09
2023-06-29 02:00:04,30205.46,30168.78
2023-06-29 02:00:13,30204.32,30168.78
2023-06-29 02:00:24,30203.89,30165.85
2023-06-29 02:00:31,30203.52,30165.85
2023-06-29 02:00:42,30199.41,30165.85
2023-06-29 02:00:51,30209.13,30158.41
2023-06-29 02:00:59,30214.0,30170.99
2023-06-29 02:01:07,30216.79,30177.83
2023-06-29 02:01:15,30216.81,30180.81
2023-06-29 02:01:23,30211.15,30180.81
2023-06-29 02:01:32,30206.62,30175.99
2023-06-29 02:01:39,30205.92,30172.42
2023-06-29 02:01:48,30209.88,30172.42
2023-06-29 02:01:55,30208.55,30172.42
2023-06-29 02:02:03,30211.69,30172.42
2023-06-29 02:02:12,30212.58,30172.42
2023-06-29 02:02:20,30219.18,30175.57
2023-06-29 02:02:27,30218.98,30181.43
2023-06-29 02:02:35,30218.03,30183.43
2023-06-29 02:02:43,30219.74,30183.43
2023-06-29 02:02:51,30218.68,30183.43
2023-06-29 02:02:59,30221.58,30183.43
2023-06-29 02:03:07,30218.24,30186.26
2023-06-29 02:03:16,30216.41,30186.26
2023-06-29 02:03:23,30210.78,30178.59
2023-06-29 02:03:32,30211.07,30177.0
2023-06-29 02:03:40,30213.11,30177.0
2023-06-29 02:03:48,30211.58,30177.0
2023-06-29 02:03:55,30209.51,30177.0
2023-06-29 02:04:04,30210.18,30177.0
2023-06-29 02:04:11,30211.94,30177.0
2023-06-29 02:04:19,30213.97,30177.0
2023-06-29 02:04:27,30213.46,30177.0
2023-06-29 02:04:35,30211.52,30177.0
2023-06-29 02:04:43,30213.65,30177.0
2023-06-29 02:04:50,30212.38,30178.12
2023-06-29 02:04:58,30208.75,30178.12
2023-06-29 02:05:07,30206.45,30171.17
2023-06-29 02:05:15,30195.72,30169.6
2023-06-29 02:05:22,30196.47,30159.17
2023-06-29 02:05:30,30195.22,30159.17
2023-06-29 02:05:39,30195.4,30159.17
2023-06-29 02:05:47,30193.57,30159.17
2023-06-29 02:05:55,30194.3,30159.17
2023-06-29 02:06:02,30193.86,30159.17
2023-06-29 02:06:10,30193.25,30159.17
2023-06-29 02:06:18,30196.13,30159.17
2023-06-29 02:06:26,30192.05,30159.17
2023-06-29 02:06:34,30191.31,30153.94
2023-06-29 02:06:41,30192.39,30153.94
2023-06-29 02:06:50,30193.69,30153.08
2023-06-29 02:06:57,30194.0,30153.08
2023-06-29 02:07:05,30193.37,30153.09
2023-06-29 02:07:13,30191.57,30153.09
2023-06-29 02:07:21,30198.73,30153.09
2023-06-29 02:07:29,30202.96,30158.05
2023-06-29 02:07:36,30196.78,30167.03
2023-06-29 02:07:44,30195.02,30160.43
2023-06-29 02:07:52,30190.39,30157.91
2023-06-29 02:08:00,30190.29,30153.08
2023-06-29 02:08:08,30193.47,30153.08
2023-06-29 02:08:16,30196.89,30153.08
2023-06-29 02:08:23,30196.11,30160.43
2023-06-29 02:08:31,30196.86,30160.43
2023-06-29 02:08:39,30195.55,30160.43
2023-06-29 02:08:47,30196.68,30160.43
2023-06-29 02:08:55,30195.84,30160.43
2023-06-29 02:09:03,30195.15,30158.25
2023-06-29 02:09:11,30195.19,30158.25
2023-06-29 02:09:19,30196.24,30158.25
2023-06-29 02:09:27,30200.91,30160.43
2023-06-29 02:09:34,30200.99,30165.33
2023-06-29 02:09:42,30201.12,30165.33
2023-06-29 02:09:50,30200.54,30165.33
2023-06-29 02:09:58,30201.15,30166.67
2023-06-29 02:10:06,30196.44,30166.67
2023-06-29 02:10:13,30194.78,30158.26
2023-06-29 02:10:21,30193.44,30158.26
2023-06-29 02:10:29,30190.83,30158.05
2023-06-29 02:10:37,30187.0,30152.32
2023-06-29 02:10:45,30190.03,30152.32
2023-06-29 02:10:53,30193.65,30152.32
2023-06-29 02:11:01,30193.82,30154.4
2023-06-29 02:11:09,30195.82,30158.26
2023-06-29 02:11:17,30196.38,30159.16
2023-06-29 02:11:25,30196.02,30161.84
2023-06-29 02:11:33,30196.83,30161.84
2023-06-29 02:11:40,30205.5,30170.0
2023-06-29 02:11:48,30214.32,30170.0
2023-06-29 02:11:56,30211.01,30179.25
2023-06-29 02:12:04,30213.83,30179.25
2023-06-29 02:12:12,30217.63,30179.25
2023-06-29 02:12:20,30218.61,30180.0
2023-06-29 02:12:28,30217.99,30185.0
2023-06-29 02:12:37,30218.05,30185.0
2023-06-29 02:12:45,30220.52,30185.0
2023-06-29 02:12:52,30217.96,30185.0
2023-06-29 02:13:00,30218.39,30185.0
2023-06-29 02:13:09,30218.47,30185.0
2023-06-29 02:13:17,30216.01,30185.0
2023-06-29 02:13:24,30213.49,30185.0
2023-06-29 02:13:34,30209.79,30176.6
2023-06-29 02:13:42,30211.43,30176.57
2023-06-29 02:13:50,30211.47,30174.7
2023-06-29 02:13:58,30211.21,30174.7
2023-06-29 02:14:07,30209.59,30174.7
2023-06-29 02:14:15,30208.1,30174.7
2023-06-29 02:14:23,30210.2,30174.7
2023-06-29 02:14:30,30209.56,30174.7
2023-06-29 02:14:38,30211.08,30174.7
2023-06-29 02:14:46,30209.76,30174.7
2023-06-29 02:14:54,30209.54,30174.7
2023-06-29 02:15:02,30210.09,30174.7
2023-06-29 02:15:10,30212.85,30174.7
2023-06-29 02:15:18,30212.61,30175.0
2023-06-29 02:15:26,30212.89,30175.0
2023-06-29 02:15:35,30219.56,30181.44
2023-06-29 02:15:43,30214.49,30182.91
2023-06-29 02:15:51,30209.17,30182.91
2023-06-29 02:15:58,30207.54,30173.21
2023-06-29 02:16:07,30205.99,30173.21
2023-06-29 02:16:14,30203.47,30171.23
2023-06-29 02:16:22,30203.14,30171.23
2023-06-29 02:16:30,30201.73,30170.0
2023-06-29 02:16:38,30197.87,30166.45
2023-06-29 02:16:46,30201.11,30161.14
2023-06-29 02:16:54,30199.83,30161.14
2023-06-29 02:17:02,30200.69,30161.14
2023-06-29 02:17:10,30196.28,30161.14
2023-06-29 02:17:18,30199.14,30161.14
2023-06-29 02:17:26,30197.66,30161.14
2023-06-29 02:17:33,30197.56,30161.14
2023-06-29 02:17:41,30198.25,30161.14
2023-06-29 02:17:49,30200.56,30161.14
2023-06-29 02:17:56,30203.41,30161.14
2023-06-29 02:18:04,30203.5,30168.67
2023-06-29 02:18:12,30204.26,30168.67
2023-06-29 02:18:20,30209.61,30168.67
2023-06-29 02:18:28,30214.73,30176.88
2023-06-29 02:18:36,30214.73,30177.97
2023-06-29 02:18:44,30214.98,30179.99
2023-06-29 02:18:52,30213.15,30179.99
2023-06-29 02:19:00,30213.14,30180.0
2023-06-29 02:19:08,30212.56,30180.0
2023-06-29 02:19:15,30214.24,30180.0
2023-06-29 02:19:30,30210.36,30180.0
2023-06-29 02:19:38,30213.83,30180.0
2023-06-29 02:19:46,30214.95,30180.0
2023-06-29 02:19:54,30216.37,30180.0
2023-06-29 02:20:03,30215.33,30180.0
2023-06-29 02:20:11,30210.54,30180.0
2023-06-29 02:20:18,30207.08,30177.32
2023-06-29 02:20:27,30196.27,30177.32
2023-06-29 02:20:34,30198.77,30164.81
2023-06-29 02:20:42,30198.64,30164.81
2023-06-29 02:20:50,30212.15,30173.58
2023-06-29 02:20:57,30212.85,30177.84
2023-06-29 02:21:06,30210.3,30177.84
2023-06-29 02:21:13,30208.02,30177.84
2023-06-29 02:21:21,30216.06,30177.84
2023-06-29 02:21:29,30215.69,30177.84
2023-06-29 02:21:38,30214.67,30179.44
2023-06-29 02:21:46,30227.41,30179.44
2023-06-29 02:21:55,30227.36,30193.38
2023-06-29 02:22:03,30223.04,30190.37
2023-06-29 02:22:12,30224.03,30190.15
2023-06-29 02:22:20,30224.49,30190.15
2023-06-29 02:22:28,30224.98,30190.15
2023-06-29 02:22:36,30226.88,30190.15
2023-06-29 02:22:44,30231.04,30196.31
2023-06-29 02:22:52,30233.94,30196.31
2023-06-29 02:23:00,30231.73,30199.8
2023-06-29 02:23:08,30235.99,30199.81
2023-06-29 02:23:16,30238.94,30200.0
2023-06-29 02:23:23,30236.07,30209.22
2023-06-29 02:23:31,30233.17,30202.69
2023-06-29 02:23:39,30232.29,30196.65
2023-06-29 02:23:48,30231.83,30196.65
2023-06-29 02:23:56,30231.75,30196.65
2023-06-29 02:24:05,30227.05,30196.65
2023-06-29 02:24:16,30227.59,30195.67
2023-06-29 02:24:25,30230.01,30194.47
2023-06-29 02:24:33,30230.0,30194.47
2023-06-29 02:24:41,30226.32,30194.47
2023-06-29 02:24:49,30228.52,30194.47
2023-06-29 02:24:57,30228.35,30194.47
2023-06-29 02:25:05,30225.93,30194.47
2023-06-29 02:25:13,30226.78,30194.47
2023-06-29 02:25:20,30228.52,30194.47
2023-06-29 02:25:28,30228.51,30194.47
2023-06-29 02:25:36,30228.62,30194.47
2023-06-29 02:25:44,30225.8,30194.47
2023-06-29 02:25:51,30226.18,30194.47
2023-06-29 02:25:59,30227.53,30194.47
2023-06-29 02:26:07,30227.18,30194.47
2023-06-29 02:26:16,30226.89,30194.47
2023-06-29 02:26:23,30227.44,30194.46
2023-06-29 02:26:31,30227.49,30194.46
2023-06-29 02:26:39,30226.39,30194.46
2023-06-29 02:26:47,30225.92,30194.46
2023-06-29 02:26:55,30225.89,30194.46
2023-06-29 02:27:03,30225.45,30194.46
2023-06-29 02:27:11,30225.23,30192.87
2023-06-29 02:27:19,30225.49,30192.87
2023-06-29 02:27:26,30225.51,30192.87
2023-06-29 02:27:34,30225.03,30192.87
2023-06-29 02:27:42,30225.44,30192.87
2023-06-29 02:27:50,30225.86,30192.87
2023-06-29 02:27:58,30226.33,30192.87
2023-06-29 02:28:06,30224.22,30192.87
2023-06-29 02:28:13,30224.66,30192.87
2023-06-29 02:28:21,30225.77,30192.87
2023-06-29 02:28:29,30226.42,30192.87
2023-06-29 02:28:36,30226.76,30192.87
2023-06-29 02:28:44,30227.75,30192.87
2023-06-29 02:28:52,30227.66,30192.87
2023-06-29 02:28:59,30226.54,30192.87
2023-06-29 02:29:07,30227.75,30192.9
2023-06-29 02:29:15,30228.51,30194.46
2023-06-29 02:29:22,30228.76,30194.46
2023-06-29 02:29:30,30230.0,30194.46
2023-06-29 02:29:38,30228.4,30194.46
2023-06-29 02:29:45,30228.13,30194.46
2023-06-29 02:29:53,30229.07,30194.46
2023-06-29 02:30:01,30219.02,30194.46
2023-06-29 02:30:10,30216.09,30185.18
2023-06-29 02:30:18,30217.46,30185.01
2023-06-29 02:30:26,30214.79,30183.63
2023-06-29 02:30:33,30215.32,30180.36
2023-06-29 02:30:41,30212.88,30180.36
2023-06-29 02:30:49,30212.76,30180.01
2023-06-29 02:30:57,30210.87,30177.52
2023-06-29 02:31:05,30207.26,30172.19
2023-06-29 02:31:13,30206.81,30172.19
2023-06-29 02:31:21,30211.93,30172.19
2023-06-29 02:31:29,30214.99,30172.19
2023-06-29 02:31:37,30216.33,30178.0
2023-06-29 02:31:44,30216.27,30180.88
2023-06-29 02:31:52,30213.87,30180.88
2023-06-29 02:32:00,30210.98,30180.8
2023-06-29 02:32:08,30209.84,30176.47
2023-06-29 02:32:17,30206.57,30174.06
2023-06-29 02:32:24,30208.38,30174.06
2023-06-29 02:32:33,30205.62,30174.06
2023-06-29 02:32:41,30203.87,30170.79
2023-06-29 02:32:48,30199.95,30170.02
2023-06-29 02:32:56,30199.91,30163.36
2023-06-29 02:33:04,30199.98,30163.36
2023-06-29 02:33:12,30204.51,30163.36
2023-06-29 02:33:19,30207.37,30169.5
2023-06-29 02:33:27,30206.83,30173.17
2023-06-29 02:33:35,30207.41,30174.05
2023-06-29 02:33:43,30206.1,30172.56
2023-06-29 02:33:51,30205.72,30171.05
2023-06-29 02:33:59,30208.29,30171.05
2023-06-29 02:34:08,30206.28,30171.05
2023-06-29 02:34:16,30206.26,30171.05
2023-06-29 02:34:23,30205.49,30171.05
2023-06-29 02:34:32,30203.2,30171.05
2023-06-29 02:34:40,30206.6,30171.05
2023-06-29 02:34:47,30204.61,30171.05
2023-06-29 02:34:55,30205.67,30171.05
2023-06-29 02:35:04,30202.86,30171.05
2023-06-29 02:35:11,30205.59,30171.05
2023-06-29 02:35:19,30204.74,30171.05
2023-06-29 02:35:27,30204.98,30171.05
2023-06-29 02:35:35,30204.93,30171.04
2023-06-29 02:35:43,30206.32,30171.04
2023-06-29 02:35:50,30203.24,30171.04
2023-06-29 02:35:58,30203.56,30171.04
2023-06-29 02:36:06,30200.11,30171.04
2023-06-29 02:36:14,30194.52,30164.9
2023-06-29 02:36:22,30187.86,30160.01
2023-06-29 02:36:30,30183.92,30155.77
2023-06-29 02:36:38,30181.98,30150.01
2023-06-29 02:36:46,30181.47,30150.01
2023-06-29 02:36:53,30181.97,30150.01
2023-06-29 02:37:01,30180.51,30150.01
2023-06-29 02:37:09,30178.92,30146.57
2023-06-29 02:37:17,30185.14,30149.99
2023-06-29 02:37:26,30184.54,30149.99
2023-06-29 02:37:33,30181.97,30149.99
2023-06-29 02:37:41,30182.81,30149.99
2023-06-29 02:37:49,30182.34,30149.99
2023-06-29 02:37:57,30177.29,30149.99
2023-06-29 02:38:04,30171.19,30140.48
2023-06-29 02:38:12,30172.27,30136.35
2023-06-29 02:38:20,30171.34,30137.03
2023-06-29 02:38:28,30169.5,30139.87
2023-06-29 02:38:36,30170.93,30137.04
2023-06-29 02:38:43,30173.1,30137.04
2023-06-29 02:38:51,30165.43,30137.04
2023-06-29 02:38:59,30161.23,30127.84
2023-06-29 02:39:07,30160.96,30127.84
2023-06-29 02:39:14,30160.96,30127.84
2023-06-29 02:39:22,30161.79,30127.84
2023-06-29 02:39:30,30161.94,30124.12
2023-06-29 02:39:38,30159.02,30127.64
2023-06-29 02:39:46,30161.5,30127.64
2023-06-29 02:39:53,30163.8,30127.03
2023-06-29 02:40:01,30165.14,30127.03
2023-06-29 02:40:09,30166.8,30127.03
2023-06-29 02:40:17,30161.01,30127.03
2023-06-29 02:40:25,30163.19,30127.03
2023-06-29 02:40:33,30166.63,30127.03
2023-06-29 02:40:41,30166.56,30127.03
2023-06-29 02:40:49,30169.05,30130.99
2023-06-29 02:40:56,30169.62,30136.54
2023-06-29 02:41:05,30171.6,30136.54
2023-06-29 02:41:13,30173.12,30139.87
2023-06-29 02:41:20,30174.69,30139.87
2023-06-29 02:41:28,30172.06,30139.88
2023-06-29 02:41:36,30172.05,30139.88
2023-06-29 02:41:44,30172.16,30139.88
2023-06-29 02:41:51,30171.74,30139.88
2023-06-29 02:41:59,30172.84,30139.88
2023-06-29 02:42:07,30170.89,30139.88
2023-06-29 02:42:15,30167.5,30139.88
2023-06-29 02:42:22,30162.55,30139.87
2023-06-29 02:42:30,30160.4,30127.03
2023-06-29 02:42:38,30158.06,30127.03
2023-06-29 02:42:46,30154.99,30124.13
2023-06-29 02:42:54,30158.31,30120.59
2023-06-29 02:43:02,30155.97,30120.59
2023-06-29 02:43:09,30161.61,30126.6
2023-06-29 02:43:17,30160.19,30126.6
2023-06-29 02:43:25,30153.92,30126.8
2023-06-29 02:43:33,30159.89,30120.59
2023-06-29 02:43:40,30160.01,30124.63
2023-06-29 02:43:48,30156.46,30124.63
2023-06-29 02:43:56,30152.17,30120.01
2023-06-29 02:44:05,30151.77,30114.52
2023-06-29 02:44:12,30158.31,30114.52
2023-06-29 02:44:20,30156.21,30122.76
2023-06-29 02:44:28,30154.82,30124.81
2023-06-29 02:44:36,30151.79,30121.13
2023-06-29 02:44:44,30151.91,30121.13
2023-06-29 02:44:52,30152.78,30119.12
2023-06-29 02:45:00,30156.81,30119.12
2023-06-29 02:45:08,30151.87,30122.4
2023-06-29 02:45:16,30151.33,30121.04
2023-06-29 02:45:24,30157.52,30119.12
2023-06-29 02:45:32,30159.33,30124.8
2023-06-29 02:45:40,30158.84,30124.8
2023-06-29 02:45:48,30155.89,30124.8
2023-06-29 02:45:55,30159.16,30124.8
2023-06-29 02:46:03,30158.9,30124.8
2023-06-29 02:46:11,30160.3,30124.8
2023-06-29 02:46:20,30158.19,30124.89
2023-06-29 02:46:28,30162.0,30125.14
2023-06-29 02:46:35,30162.29,30127.03
2023-06-29 02:46:44,30161.09,30128.21
2023-06-29 02:46:52,30162.96,30128.21
2023-06-29 02:47:00,30167.53,30128.21
2023-06-29 02:47:08,30164.15,30134.78
2023-06-29 02:47:16,30165.1,30134.01
2023-06-29 02:47:23,30166.22,30134.01
2023-06-29 02:47:31,30162.88,30134.01
2023-06-29 02:47:39,30160.33,30134.01
2023-06-29 02:47:47,30160.42,30128.46
2023-06-29 02:47:54,30160.41,30128.46
2023-06-29 02:48:02,30157.12,30128.46
2023-06-29 02:48:10,30156.76,30124.13
2023-06-29 02:48:19,30155.47,30124.13
2023-06-29 02:48:27,30151.69,30122.79
2023-06-29 02:48:35,30151.71,30120.01
2023-06-29 02:48:42,30151.44,30120.01
2023-06-29 02:48:50,30152.0,30120.01
2023-06-29 02:48:58,30150.12,30120.01
2023-06-29 02:49:06,30150.01,30114.64
2023-06-29 02:49:14,30151.05,30114.64
2023-06-29 02:49:22,30151.55,30114.64
2023-06-29 02:49:29,30155.33,30114.64
2023-06-29 02:49:38,30156.06,30120.01
2023-06-29 02:49:46,30152.37,30120.01
2023-06-29 02:49:54,30152.63,30120.01
2023-06-29 02:50:01,30153.11,30120.01
2023-06-29 02:50:10,30156.13,30120.01
2023-06-29 02:50:18,30153.94,30119.25
2023-06-29 02:50:26,30152.83,30119.25
2023-06-29 02:50:34,30151.97,30119.25
2023-06-29 02:50:42,30151.32,30119.25
2023-06-29 02:50:49,30151.74,30118.37
2023-06-29 02:50:57,30149.98,30118.37
2023-06-29 02:51:05,30148.84,30115.77
2023-06-29 02:51:13,30149.26,30115.77
2023-06-29 02:51:21,30149.0,30115.77
2023-06-29 02:51:29,30152.07,30115.1
2023-06-29 02:51:37,30151.88,30115.09
2023-06-29 02:51:45,30153.27,30115.09
2023-06-29 02:51:52,30157.5,30118.37
2023-06-29 02:52:00,30154.72,30118.37
2023-06-29 02:52:08,30153.53,30118.37
2023-06-29 02:52:16,30151.99,30118.37
2023-06-29 02:52:24,30150.28,30118.37
2023-06-29 02:52:32,30146.54,30118.37
2023-06-29 02:52:40,30136.25,30109.98
2023-06-29 02:52:48,30135.77,30108.02
2023-06-29 02:52:55,30136.73,30100.01
2023-06-29 02:53:03,30138.03,30100.01
2023-06-29 02:53:11,30136.64,30100.01
2023-06-29 02:53:19,30140.39,30100.01
2023-06-29 02:53:27,30141.68,30104.71
2023-06-29 02:53:35,30143.38,30106.02
2023-06-29 02:53:43,30147.76,30106.02
2023-06-29 02:53:50,30146.51,30109.68
2023-06-29 02:54:05,30146.45,30111.89
2023-06-29 02:54:13,30149.36,30111.89
2023-06-29 02:54:21,30144.48,30111.89
2023-06-29 02:54:29,30144.07,30111.89
2023-06-29 02:54:37,30144.14,30111.89
2023-06-29 02:54:45,30143.03,30111.89
2023-06-29 02:54:52,30143.4,30111.89
2023-06-29 02:55:00,30146.96,30111.89
2023-06-29 02:55:08,30144.3,30111.89
2023-06-29 02:55:16,30146.41,30111.89
2023-06-29 02:55:24,30146.83,30111.89
2023-06-29 02:55:32,30148.76,30111.89
2023-06-29 02:55:40,30148.6,30111.89
2023-06-29 02:55:48,30147.97,30111.89
2023-06-29 02:55:56,30148.61,30111.89
2023-06-29 02:56:04,30160.61,30114.37
2023-06-29 02:56:12,30164.81,30127.89
2023-06-29 02:56:20,30163.09,30129.29
2023-06-29 02:56:28,30154.36,30129.29
2023-06-29 02:56:35,30151.44,30113.67
2023-06-29 02:56:43,30158.03,30113.67
2023-06-29 02:56:51,30162.75,30126.7
2023-06-29 02:56:59,30160.86,30129.7
2023-06-29 02:57:06,30154.3,30129.7
2023-06-29 02:57:15,30155.17,30122.23
2023-06-29 02:57:22,30159.71,30121.74
2023-06-29 02:57:30,30161.33,30124.86
2023-06-29 02:57:38,30161.76,30128.21
2023-06-29 02:57:46,30160.04,30128.21
2023-06-29 02:57:54,30159.94,30128.21
2023-06-29 02:58:02,30157.72,30128.21
2023-06-29 02:58:10,30154.88,30128.21
2023-06-29 02:58:18,30155.07,30119.83
2023-06-29 02:58:25,30153.04,30119.83
2023-06-29 02:58:33,30151.77,30119.83
2023-06-29 02:58:41,30153.48,30119.83
2023-06-29 02:58:49,30152.64,30119.83
2023-06-29 02:58:56,30151.95,30119.83
2023-06-29 02:59:05,30154.0,30119.83
2023-06-29 02:59:12,30154.89,30119.83
2023-06-29 02:59:20,30155.05,30119.83
2023-06-29 02:59:28,30156.06,30119.83
2023-06-29 02:59:36,30153.93,30119.83
2023-06-29 02:59:44,30155.59,30119.83
2023-06-29 02:59:52,30155.58,30119.83
2023-06-29 03:00:00,30157.62,30119.83
2023-06-29 03:00:08,30154.73,30121.16
2023-06-29 03:00:16,30155.51,30121.16
2023-06-29 03:00:25,30165.37,30121.16
2023-06-29 03:00:33,30161.65,30128.21
2023-06-29 03:00:40,30164.17,30130.0
2023-06-29 03:00:48,30164.73,30130.0
2023-06-29 03:00:56,30160.84,30130.0
2023-06-29 03:01:04,30160.02,30127.43
2023-06-29 03:01:12,30159.0,30126.32
2023-06-29 03:01:20,30157.51,30126.01
2023-06-29 03:01:28,30156.94,30126.01
2023-06-29 03:01:35,30155.95,30125.01
2023-06-29 03:01:43,30155.04,30123.09
2023-06-29 03:01:51,30152.54,30120.98
2023-06-29 03:02:00,30158.4,30122.0
2023-06-29 03:02:08,30154.33,30122.0
2023-06-29 03:02:16,30152.12,30119.84
2023-06-29 03:02:24,30147.78,30115.09
2023-06-29 03:02:32,30147.34,30113.43
2023-06-29 03:02:40,30145.96,30112.01
2023-06-29 03:02:47,30145.67,30111.71
2023-06-29 03:02:55,30145.25,30110.01
2023-06-29 03:03:03,30148.73,30110.01
2023-06-29 03:03:11,30147.24,30110.01
2023-06-29 03:03:19,30144.98,30110.01
2023-06-29 03:03:27,30143.32,30109.46
2023-06-29 03:03:35,30142.8,30107.96
2023-06-29 03:03:43,30139.67,30105.34
2023-06-29 03:03:51,30135.21,30100.01
2023-06-29 03:03:59,30135.05,30100.01
2023-06-29 03:04:07,30138.44,30100.01
2023-06-29 03:04:15,30136.6,30100.01
2023-06-29 03:04:23,30136.08,30100.01
2023-06-29 03:04:31,30137.98,30100.01
2023-06-29 03:04:39,30137.75,30100.01
2023-06-29 03:04:47,30138.24,30100.01
2023-06-29 03:04:55,30139.0,30100.01
2023-06-29 03:05:04,30142.51,30105.34
2023-06-29 03:05:12,30142.43,30105.34
2023-06-29 03:05:19,30143.83,30105.34
2023-06-29 03:05:28,30142.25,30105.34
2023-06-29 03:05:36,30139.66,30105.34
2023-06-29 03:05:44,30138.72,30105.34
2023-06-29 03:05:52,30137.48,30105.34
2023-06-29 03:06:00,30138.6,30100.01
2023-06-29 03:06:08,30140.06,30100.01
2023-06-29 03:06:16,30142.58,30103.15
2023-06-29 03:06:24,30140.62,30107.51
2023-06-29 03:06:32,30145.17,30108.0
2023-06-29 03:06:40,30148.44,30110.0
2023-06-29 03:06:47,30149.4,30110.0
2023-06-29 03:06:55,30149.0,30112.01
2023-06-29 03:07:05,30151.12,30112.01
2023-06-29 03:07:13,30153.4,30117.49
2023-06-29 03:07:21,30159.97,30117.49
2023-06-29 03:07:29,30159.62,30119.99
2023-06-29 03:07:36,30157.44,30116.01
2023-06-29 03:07:44,30157.61,30116.01
2023-06-29 03:07:52,30156.93,30119.02
2023-06-29 03:08:00,30160.75,30124.0
2023-06-29 03:08:08,30160.52,30124.59
2023-06-29 03:08:16,30162.27,30125.91
2023-06-29 03:08:36,30167.29,30131.8
2023-06-29 03:08:44,30167.3,30132.0
2023-06-29 03:08:52,30167.2,30134.0
2023-06-29 03:09:00,30169.15,30134.0
2023-06-29 03:09:09,30167.46,30134.0
2023-06-29 03:09:16,30168.68,30134.77
2023-06-29 03:09:25,30167.04,30134.78
2023-06-29 03:09:33,30166.77,30134.78
2023-06-29 03:09:40,30167.83,30134.93
2023-06-29 03:09:48,30165.18,30134.96
2023-06-29 03:09:56,30166.63,30134.96
2023-06-29 03:10:05,30167.69,30134.96
2023-06-29 03:10:17,30166.88,30134.96
2023-06-29 03:10:25,30166.87,30134.96
2023-06-29 03:10:32,30166.64,30134.96
2023-06-29 03:10:45,30166.64,30134.96
2023-06-29 03:10:52,30166.55,30134.96
2023-06-29 03:11:01,30166.24,30134.96
2023-06-29 03:11:09,30164.85,30134.96
2023-06-29 03:11:16,30164.69,30134.96
2023-06-29 03:11:24,30161.28,30134.77
2023-06-29 03:11:31,30160.23,30130.8
2023-06-29 03:11:40,30159.86,30128.0
2023-06-29 03:11:48,30161.38,30128.0
2023-06-29 03:11:55,30168.19,30128.0
2023-06-29 03:12:04,30168.62,30132.84
2023-06-29 03:12:12,30172.6,30132.84
2023-06-29 03:12:20,30174.35,30139.88
2023-06-29 03:12:28,30177.09,30146.55
2023-06-29 03:12:35,30172.81,30146.55
2023-06-29 03:12:43,30177.48,30142.01
2023-06-29 03:12:51,30179.95,30142.18
2023-06-29 03:12:59,30179.85,30145.99
2023-06-29 03:13:06,30179.39,30145.99
2023-06-29 03:13:15,30178.91,30145.99
2023-06-29 03:13:22,30182.12,30145.99
2023-06-29 03:13:30,30183.95,30149.0
2023-06-29 03:13:38,30186.56,30155.16
2023-06-29 03:13:45,30188.29,30155.76
2023-06-29 03:13:53,30186.61,30155.76
2023-06-29 03:14:01,30187.2,30155.76
2023-06-29 03:14:09,30186.8,30155.76
2023-06-29 03:14:17,30185.41,30155.76
2023-06-29 03:14:25,30181.3,30155.76
2023-06-29 03:14:33,30179.43,30149.01
2023-06-29 03:14:41,30179.2,30149.01
2023-06-29 03:14:49,30181.3,30149.01
2023-06-29 03:14:57,30181.86,30149.01
2023-06-29 03:15:05,30177.77,30149.01
2023-06-29 03:15:13,30176.62,30147.71
2023-06-29 03:15:21,30175.79,30144.84
2023-06-29 03:15:29,30176.7,30144.01
2023-06-29 03:15:37,30174.28,30144.01
2023-06-29 03:15:44,30173.19,30142.01
2023-06-29 03:15:52,30171.05,30142.01
2023-06-29 03:16:00,30173.01,30136.02
2023-06-29 03:16:08,30169.72,30136.02
2023-06-29 03:16:17,30171.63,30136.02
2023-06-29 03:16:24,30170.82,30136.02
2023-06-29 03:16:33,30172.67,30136.02
2023-06-29 03:16:41,30174.93,30139.17
2023-06-29 03:16:49,30173.24,30139.79
2023-06-29 03:16:57,30172.95,30139.79
