timestamp,Bybit_ETHUSDC_bid,Bybit_ETHUSDC_ask,Deribit_ETHPERPETUAL_bid,Deribit_ETHPERPETUAL_ask,Bitget_ETHUSDTUMCBL_bid,Bitget_ETHUSDTUMCBL_ask
2023-08-01 17:36:00,1830.7,1830.82,1831.9,1831.95,1830.67,1830.68
2023-08-01 17:36:12,1830.86,1830.97,1832.15,1832.2,1830.82,1830.83
2023-08-01 17:36:22,1831.05,1831.22,1832.15,1832.2,1830.83,1830.84
2023-08-01 17:36:33,1830.7,1830.85,1832.15,1832.2,1830.83,1830.84
2023-08-01 17:36:43,1830.38,1830.54,1831.25,1831.3,1830.5,1830.51
2023-08-01 17:36:54,1830.04,1830.17,1831.25,1831.3,1830.01,1830.02
2023-08-01 17:37:05,1830.13,1830.25,1830.8,1830.85,1830.0,1830.01
2023-08-01 17:37:16,1830.64,1830.77,1831.25,1831.3,1830.45,1830.46
2023-08-01 17:37:27,1829.98,1830.11,1831.25,1831.3,1830.24,1830.25
2023-08-01 17:37:37,1829.83,1829.91,1830.75,1830.8,1830.0,1830.01
2023-08-01 17:37:48,1829.61,1829.74,1830.75,1830.8,1829.77,1829.79
2023-08-01 17:37:58,1829.77,1829.89,1830.75,1830.8,1829.58,1829.59
2023-08-01 17:38:10,1830.03,1830.12,1830.75,1830.8,1829.81,1829.82
2023-08-01 17:38:21,1829.7,1829.82,1830.75,1830.8,1829.8,1829.81
2023-08-01 17:38:31,1829.7,1829.8,1830.75,1830.8,1829.84,1829.85
2023-08-01 17:38:43,1829.39,1829.51,1830.75,1830.8,1829.55,1829.56
2023-08-01 17:38:54,1829.56,1829.68,1830.7,1830.75,1829.55,1829.56
2023-08-01 17:39:04,1829.2,1829.21,1830.7,1830.75,1829.4,1829.41
2023-08-01 17:39:15,1829.11,1829.2,1830.55,1830.6,1829.4,1829.41
2023-08-01 17:39:25,1828.87,1829.03,1830.35,1830.4,1829.06,1829.07
2023-08-01 17:39:36,1829.08,1829.21,1830.35,1830.4,1829.08,1829.1
2023-08-01 17:39:47,1828.89,1829.02,1830.05,1830.1,1828.74,1828.75
2023-08-01 17:39:58,1828.86,1828.99,1829.65,1829.7,1828.57,1828.59
2023-08-01 17:40:09,1828.62,1828.71,1829.65,1829.7,1828.57,1828.58
2023-08-01 17:40:19,1828.85,1828.99,1829.65,1829.7,1828.62,1828.63
2023-08-01 17:40:30,1828.76,1828.92,1829.65,1829.7,1828.46,1828.48
2023-08-01 17:40:41,1828.81,1828.95,1829.65,1829.7,1828.46,1828.47
2023-08-01 17:40:52,1829.34,1829.5,1829.85,1829.9,1828.96,1828.97
2023-08-01 17:41:03,1830.01,1830.08,1830.6,1830.65,1829.84,1829.85
2023-08-01 17:41:14,1829.54,1829.64,1830.6,1830.65,1829.57,1829.58
2023-08-01 17:41:25,1829.69,1829.81,1830.6,1830.65,1829.58,1829.59
2023-08-01 17:41:36,1829.9,1830.0,1830.6,1830.65,1829.78,1829.79
2023-08-01 17:41:46,1830.43,1830.59,1831.5,1831.55,1830.25,1830.27
2023-08-01 17:41:57,1830.5,1830.63,1831.75,1831.8,1830.42,1830.43
2023-08-01 17:42:08,1830.67,1830.8,1831.6,1831.65,1830.35,1830.36
2023-08-01 17:42:18,1831.06,1831.22,1831.95,1832.0,1830.82,1830.83
2023-08-01 17:42:29,1830.66,1830.85,1832.05,1832.1,1830.91,1830.93
2023-08-01 17:42:39,1831.5,1831.66,1832.5,1832.55,1831.25,1831.26
2023-08-01 17:42:50,1831.5,1831.65,1832.45,1832.5,1830.99,1831.0
2023-08-01 17:43:01,1831.22,1831.36,1832.45,1832.5,1831.0,1831.01
2023-08-01 17:43:11,1831.53,1831.64,1832.65,1832.7,1831.28,1831.29
2023-08-01 17:43:22,1831.48,1831.58,1832.65,1832.7,1831.3,1831.31
2023-08-01 17:43:33,1831.42,1831.56,1832.65,1832.7,1831.47,1831.48
2023-08-01 17:43:44,1831.29,1831.36,1832.65,1832.7,1831.47,1831.48
2023-08-01 17:43:55,1831.21,1831.31,1832.65,1832.7,1831.47,1831.48
2023-08-01 17:44:06,1831.06,1831.17,1832.65,1832.7,1831.47,1831.48
2023-08-01 17:44:17,1831.01,1831.09,1832.25,1832.3,1831.06,1831.07
2023-08-01 17:44:28,1831.13,1831.24,1832.25,1832.3,1831.07,1831.08
2023-08-01 17:44:38,1831.32,1831.41,1832.45,1832.5,1831.32,1831.33
2023-08-01 17:44:49,1830.93,1830.99,1832.45,1832.5,1830.95,1830.97
2023-08-01 17:44:59,1830.68,1830.85,1832.25,1832.3,1830.95,1830.96
2023-08-01 17:45:10,1831.33,1831.44,1832.25,1832.3,1831.34,1831.35
2023-08-01 17:45:21,1831.55,1831.6,1832.45,1832.5,1831.4,1831.41
2023-08-01 17:45:32,1831.6,1831.74,1832.55,1832.6,1831.51,1831.52
2023-08-01 17:45:43,1831.78,1831.88,1832.55,1832.6,1831.76,1831.77
2023-08-01 17:45:54,1831.82,1831.94,1832.55,1832.6,1831.83,1831.84
2023-08-01 17:46:05,1831.69,1831.8,1833.05,1833.1,1831.82,1831.83
2023-08-01 17:46:15,1831.61,1831.79,1833.05,1833.1,1831.82,1831.83
2023-08-01 17:46:26,1831.41,1831.5,1833.05,1833.1,1831.8,1831.81
2023-08-01 17:46:37,1831.35,1831.52,1833.05,1833.1,1831.64,1831.65
2023-08-01 17:46:48,1830.9,1831.05,1832.3,1832.35,1831.28,1831.29
2023-08-01 17:46:58,1830.96,1831.09,1832.3,1832.35,1831.0,1831.01
2023-08-01 17:47:09,1830.85,1830.98,1832.3,1832.35,1830.87,1830.88
2023-08-01 17:47:19,1830.21,1830.35,1831.6,1831.65,1830.44,1830.45
2023-08-01 17:47:31,1830.1,1830.2,1831.6,1831.65,1830.07,1830.08
2023-08-01 17:47:42,1829.69,1829.85,1831.1,1831.15,1829.91,1829.92
2023-08-01 17:47:53,1829.47,1829.56,1830.6,1830.65,1829.64,1829.65
2023-08-01 17:48:05,1829.85,1829.97,1830.6,1830.65,1829.54,1829.55
2023-08-01 17:48:15,1830.37,1830.47,1831.25,1831.3,1829.99,1830.0
2023-08-01 17:48:27,1830.26,1830.41,1831.25,1831.3,1830.3,1830.31
2023-08-01 17:48:38,1830.11,1830.2,1831.25,1831.3,1830.35,1830.36
2023-08-01 17:48:50,1830.29,1830.41,1831.25,1831.3,1830.35,1830.36
2023-08-01 17:49:01,1830.07,1830.19,1831.25,1831.3,1830.35,1830.36
2023-08-01 17:49:12,1829.72,1829.85,1830.65,1830.7,1829.56,1829.57
2023-08-01 17:49:22,1830.06,1830.18,1831.25,1831.3,1830.05,1830.06
2023-08-01 17:49:33,1830.01,1830.18,1831.1,1831.15,1829.99,1830.0
2023-08-01 17:49:44,1829.75,1829.9,1830.85,1830.9,1829.73,1829.74
2023-08-01 17:49:56,1829.64,1829.75,1830.85,1830.9,1829.73,1829.74
2023-08-01 17:50:07,1829.96,1830.06,1830.85,1830.9,1829.73,1829.74
2023-08-01 17:50:17,1829.82,1829.96,1830.85,1830.9,1829.8,1829.81
2023-08-01 17:50:29,1829.84,1829.96,1830.85,1830.9,1829.8,1829.81
2023-08-01 17:50:40,1829.77,1829.86,1830.85,1830.9,1829.83,1829.84
2023-08-01 17:50:51,1830.01,1830.14,1831.0,1831.05,1829.83,1829.84
2023-08-01 17:51:02,1829.84,1829.95,1831.0,1831.05,1829.83,1829.84
2023-08-01 17:51:13,1830.18,1830.34,1831.05,1831.1,1830.12,1830.13
2023-08-01 17:51:24,1830.25,1830.35,1831.3,1831.35,1830.13,1830.14
2023-08-01 17:51:34,1830.41,1830.47,1831.6,1831.65,1830.39,1830.4
2023-08-01 17:51:46,1830.42,1830.54,1831.35,1831.4,1830.39,1830.4
2023-08-01 17:51:57,1830.49,1830.65,1831.7,1831.75,1830.44,1830.45
2023-08-01 17:52:08,1830.44,1830.61,1831.7,1831.75,1830.44,1830.45
2023-08-01 17:52:18,1829.9,1829.99,1831.55,1831.6,1830.2,1830.21
2023-08-01 17:52:29,1829.42,1829.56,1831.0,1831.05,1829.69,1829.7
2023-08-01 17:52:40,1829.24,1829.37,1830.95,1831.0,1829.43,1829.44
2023-08-01 17:52:51,1829.1,1829.2,1830.6,1830.65,1828.98,1829.0
2023-08-01 17:53:01,1829.07,1829.2,1830.6,1830.65,1828.96,1828.97
2023-08-01 17:53:12,1828.96,1829.15,1830.55,1830.6,1828.85,1828.86
2023-08-01 17:53:22,1829.26,1829.37,1830.55,1830.6,1829.04,1829.05
2023-08-01 17:53:33,1829.27,1829.36,1830.55,1830.6,1829.17,1829.18
2023-08-01 17:53:44,1829.68,1829.84,1830.8,1830.85,1829.44,1829.45
2023-08-01 17:53:55,1830.02,1830.15,1831.0,1831.05,1829.79,1829.8
2023-08-01 17:54:06,1830.34,1830.49,1831.45,1831.5,1830.44,1830.45
2023-08-01 17:54:17,1830.76,1830.93,1831.95,1832.0,1830.48,1830.49
2023-08-01 17:54:27,1830.88,1831.0,1832.0,1832.05,1830.64,1830.65
2023-08-01 17:54:38,1830.83,1830.97,1832.05,1832.1,1830.82,1830.84
2023-08-01 17:54:49,1830.93,1831.08,1832.05,1832.1,1830.89,1830.9
2023-08-01 17:55:00,1831.0,1831.12,1832.1,1832.15,1830.9,1830.91
2023-08-01 17:55:11,1830.76,1830.9,1832.1,1832.15,1830.89,1830.9
2023-08-01 17:55:22,1830.84,1831.04,1832.1,1832.15,1830.9,1830.91
2023-08-01 17:55:33,1830.38,1830.47,1832.1,1832.15,1830.45,1830.46
2023-08-01 17:55:44,1830.72,1830.84,1832.1,1832.15,1830.82,1830.83
2023-08-01 17:55:55,1830.74,1830.86,1832.1,1832.15,1830.82,1830.83
2023-08-01 17:56:06,1831.15,1831.27,1832.1,1832.15,1831.16,1831.17
2023-08-01 17:56:18,1831.13,1831.32,1832.1,1832.15,1831.24,1831.25
2023-08-01 17:56:29,1831.04,1831.19,1832.1,1832.15,1831.23,1831.24
2023-08-01 17:56:40,1831.09,1831.2,1832.1,1832.15,1831.23,1831.24
2023-08-01 17:56:51,1831.08,1831.2,1832.1,1832.15,1831.23,1831.24
2023-08-01 17:57:02,1830.97,1831.11,1832.1,1832.15,1831.23,1831.24
2023-08-01 17:57:14,1831.1,1831.19,1832.1,1832.15,1831.23,1831.24
2023-08-01 17:57:25,1831.66,1831.79,1832.85,1832.9,1831.76,1831.77
2023-08-01 17:57:36,1831.6,1831.7,1832.85,1832.9,1831.78,1831.79
2023-08-01 17:57:47,1832.06,1832.17,1833.25,1833.3,1832.34,1832.35
2023-08-01 17:57:58,1831.25,1831.39,1832.75,1832.8,1831.6,1831.61
2023-08-01 17:58:09,1831.57,1831.59,1832.7,1832.75,1831.76,1831.77
2023-08-01 17:58:20,1831.23,1831.31,1832.55,1832.6,1831.6,1831.61
2023-08-01 17:58:31,1831.23,1831.31,1832.55,1832.6,1831.6,1831.61
2023-08-01 17:58:42,1831.12,1831.25,1832.55,1832.6,1831.6,1831.61
2023-08-01 17:58:53,1831.0,1831.12,1832.55,1832.6,1831.6,1831.61
2023-08-01 17:59:03,1831.23,1831.33,1832.55,1832.6,1831.43,1831.44
2023-08-01 17:59:15,1832.06,1832.16,1833.35,1833.4,1831.99,1832.0
2023-08-01 17:59:25,1832.47,1832.59,1833.75,1833.8,1832.76,1832.78
2023-08-01 17:59:36,1832.67,1832.8,1833.75,1833.8,1832.75,1832.76
2023-08-01 17:59:46,1832.54,1832.67,1833.75,1833.8,1832.51,1832.52
2023-08-01 17:59:57,1832.59,1832.68,1833.75,1833.8,1832.66,1832.67
2023-08-01 18:00:08,1832.71,1832.87,1833.75,1833.8,1832.6,1832.61
2023-08-01 18:00:19,1832.76,1832.88,1833.75,1833.8,1832.8,1832.81
2023-08-01 18:00:31,1832.25,1832.37,1833.75,1833.8,1832.45,1832.46
2023-08-01 18:00:42,1832.64,1832.8,1833.95,1834.0,1832.84,1832.85
2023-08-01 18:00:54,1832.71,1832.83,1833.95,1834.0,1832.69,1832.7
2023-08-01 18:01:04,1832.81,1832.92,1834.35,1834.4,1832.86,1832.87
2023-08-01 18:01:15,1833.01,1833.13,1834.35,1834.4,1833.11,1833.12
2023-08-01 18:01:26,1832.92,1833.01,1834.35,1834.4,1833.07,1833.08
2023-08-01 18:01:36,1833.11,1833.14,1834.35,1834.4,1833.1,1833.12
2023-08-01 18:01:47,1833.25,1833.38,1834.35,1834.4,1833.19,1833.2
2023-08-01 18:01:58,1833.41,1833.53,1834.45,1834.5,1833.58,1833.59
2023-08-01 18:02:09,1833.52,1833.59,1834.45,1834.5,1833.45,1833.46
2023-08-01 18:02:20,1833.39,1833.51,1834.45,1834.5,1833.5,1833.51
2023-08-01 18:02:31,1833.65,1833.77,1834.7,1834.75,1833.78,1833.79
2023-08-01 18:02:42,1833.42,1833.6,1834.7,1834.75,1833.68,1833.69
2023-08-01 18:02:52,1833.67,1833.78,1834.95,1835.0,1833.84,1833.85
2023-08-01 18:03:03,1833.68,1833.79,1834.95,1835.0,1833.84,1833.85
2023-08-01 18:03:14,1833.56,1833.77,1834.95,1835.0,1833.75,1833.76
2023-08-01 18:03:24,1833.57,1833.6,1834.95,1835.0,1833.7,1833.71
2023-08-01 18:03:35,1833.63,1833.76,1834.95,1835.0,1833.69,1833.7
2023-08-01 18:03:46,1833.87,1833.95,1834.95,1835.0,1833.7,1833.71
2023-08-01 18:03:56,1833.72,1833.9,1834.95,1835.0,1833.7,1833.71
2023-08-01 18:04:08,1833.5,1833.62,1834.95,1835.0,1833.68,1833.69
2023-08-01 18:04:18,1833.51,1833.67,1834.95,1835.0,1833.64,1833.65
2023-08-01 18:04:30,1833.63,1833.76,1834.95,1835.0,1833.64,1833.65
2023-08-01 18:04:41,1833.8,1833.88,1834.95,1835.0,1833.7,1833.71
2023-08-01 18:04:52,1834.12,1834.29,1835.15,1835.2,1833.96,1833.97
2023-08-01 18:05:02,1834.3,1834.38,1835.15,1835.2,1834.31,1834.32
2023-08-01 18:05:13,1834.41,1834.54,1835.15,1835.2,1834.31,1834.32
2023-08-01 18:05:24,1834.38,1834.52,1835.15,1835.2,1834.44,1834.45
2023-08-01 18:05:35,1834.74,1834.9,1836.05,1836.1,1834.95,1834.96
2023-08-01 18:05:46,1834.92,1835.07,1836.3,1836.35,1835.19,1835.2
2023-08-01 18:05:56,1834.82,1834.99,1836.3,1836.35,1835.17,1835.18
2023-08-01 18:06:08,1834.92,1835.06,1836.3,1836.35,1835.17,1835.19
2023-08-01 18:06:19,1834.72,1834.88,1836.3,1836.35,1835.17,1835.18
2023-08-01 18:06:29,1834.39,1834.51,1836.3,1836.35,1834.67,1834.69
2023-08-01 18:06:41,1833.65,1833.83,1835.25,1835.3,1834.0,1834.01
2023-08-01 18:06:51,1834.01,1834.12,1835.25,1835.3,1834.25,1834.26
2023-08-01 18:07:02,1833.81,1833.94,1835.25,1835.3,1834.17,1834.19
2023-08-01 18:07:13,1833.98,1834.1,1835.25,1835.3,1834.12,1834.13
2023-08-01 18:07:23,1833.94,1834.07,1835.25,1835.3,1834.0,1834.01
2023-08-01 18:07:34,1833.92,1834.06,1835.25,1835.3,1834.0,1834.01
2023-08-01 18:07:45,1833.88,1834.01,1835.25,1835.3,1833.94,1833.95
2023-08-01 18:07:55,1834.36,1834.47,1835.25,1835.3,1834.19,1834.2
2023-08-01 18:08:07,1834.51,1834.66,1835.9,1835.95,1834.51,1834.52
2023-08-01 18:08:18,1834.29,1834.45,1835.9,1835.95,1834.34,1834.36
2023-08-01 18:08:29,1834.75,1834.85,1835.9,1835.95,1834.59,1834.6
2023-08-01 18:08:39,1834.7,1834.82,1836.1,1836.15,1834.83,1834.84
2023-08-01 18:08:50,1835.01,1835.16,1836.5,1836.55,1835.2,1835.21
2023-08-01 18:09:00,1835.12,1835.27,1836.5,1836.55,1835.2,1835.21
2023-08-01 18:09:11,1835.12,1835.23,1836.5,1836.55,1835.31,1835.32
2023-08-01 18:09:22,1835.35,1835.45,1836.5,1836.55,1835.35,1835.37
2023-08-01 18:09:33,1835.45,1835.58,1836.9,1836.95,1835.75,1835.76
2023-08-01 18:09:43,1835.45,1835.53,1836.9,1836.95,1835.76,1835.77
2023-08-01 18:09:54,1835.35,1835.46,1836.9,1836.95,1835.54,1835.55
2023-08-01 18:10:05,1835.48,1835.55,1836.9,1836.95,1835.54,1835.55
2023-08-01 18:10:16,1835.3,1835.39,1836.9,1836.95,1835.53,1835.55
2023-08-01 18:10:27,1835.42,1835.59,1836.9,1836.95,1835.53,1835.55
2023-08-01 18:10:37,1835.2,1835.34,1836.9,1836.95,1835.44,1835.45
2023-08-01 18:10:49,1835.14,1835.28,1836.9,1836.95,1835.44,1835.45
2023-08-01 18:10:59,1835.05,1835.15,1836.9,1836.95,1835.44,1835.45
2023-08-01 18:11:10,1835.13,1835.3,1836.9,1836.95,1835.45,1835.46
2023-08-01 18:11:21,1835.23,1835.37,1836.9,1836.95,1835.45,1835.46
2023-08-01 18:11:31,1835.08,1835.19,1836.45,1836.5,1835.21,1835.22
2023-08-01 18:11:42,1835.26,1835.37,1836.9,1836.95,1835.56,1835.57
2023-08-01 18:11:54,1835.28,1835.41,1836.9,1836.95,1835.55,1835.56
2023-08-01 18:12:05,1835.24,1835.36,1836.9,1836.95,1835.46,1835.48
2023-08-01 18:12:16,1835.14,1835.24,1836.9,1836.95,1835.43,1835.45
2023-08-01 18:12:27,1835.3,1835.4,1836.9,1836.95,1835.44,1835.45
2023-08-01 18:12:37,1835.11,1835.25,1836.9,1836.95,1835.43,1835.44
2023-08-01 18:12:48,1835.17,1835.32,1836.9,1836.95,1835.38,1835.39
2023-08-01 18:12:59,1835.11,1835.23,1836.9,1836.95,1835.38,1835.39
2023-08-01 18:13:09,1835.49,1835.65,1836.9,1836.95,1835.39,1835.4
2023-08-01 18:13:20,1835.01,1835.18,1836.6,1836.75,1835.44,1835.45
2023-08-01 18:13:31,1834.9,1835.14,1836.35,1836.4,1835.25,1835.26
2023-08-01 18:13:42,1834.2,1834.33,1835.6,1835.65,1834.33,1834.34
2023-08-01 18:13:54,1834.05,1834.14,1835.6,1835.65,1834.11,1834.12
2023-08-01 18:14:05,1834.11,1834.29,1835.6,1835.65,1834.29,1834.3
2023-08-01 18:14:16,1833.94,1834.1,1835.25,1835.3,1834.28,1834.29
2023-08-01 18:14:27,1833.76,1833.9,1835.25,1835.3,1833.96,1833.97
2023-08-01 18:14:38,1833.6,1833.77,1834.75,1834.8,1833.65,1833.66
2023-08-01 18:14:49,1833.87,1833.99,1834.75,1834.8,1833.86,1833.87
2023-08-01 18:15:00,1833.77,1833.91,1834.75,1834.8,1833.86,1833.87
2023-08-01 18:15:11,1833.46,1833.59,1834.75,1834.8,1833.59,1833.6
2023-08-01 18:15:21,1833.33,1833.49,1834.75,1834.8,1833.52,1833.53
2023-08-01 18:15:33,1833.87,1833.99,1834.75,1834.8,1833.87,1833.88
2023-08-01 18:15:44,1833.82,1833.99,1835.05,1835.1,1833.87,1833.88
2023-08-01 18:15:54,1833.81,1833.93,1835.35,1835.4,1833.97,1833.98
2023-08-01 18:16:05,1834.21,1834.35,1835.4,1835.45,1834.2,1834.21
2023-08-01 18:16:17,1834.41,1834.52,1835.6,1835.65,1834.44,1834.45
2023-08-01 18:16:27,1834.7,1834.85,1836.0,1836.05,1834.8,1834.81
2023-08-01 18:16:38,1834.75,1834.81,1836.0,1836.05,1834.79,1834.8
2023-08-01 18:16:49,1835.0,1835.17,1836.0,1836.05,1834.94,1834.95
2023-08-01 18:17:00,1834.77,1834.87,1836.0,1836.05,1834.82,1834.83
2023-08-01 18:17:11,1834.88,1834.93,1836.0,1836.05,1834.82,1834.83
2023-08-01 18:17:22,1834.86,1835.0,1836.0,1836.05,1834.91,1834.92
2023-08-01 18:17:33,1834.71,1834.87,1836.0,1836.05,1834.9,1834.91
2023-08-01 18:17:43,1835.56,1835.7,1836.5,1836.55,1835.43,1835.44
2023-08-01 18:17:54,1835.69,1835.78,1836.9,1836.95,1835.79,1835.8
2023-08-01 18:18:04,1835.7,1835.87,1836.9,1836.95,1835.79,1835.8
2023-08-01 18:18:15,1835.63,1835.79,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:26,1835.73,1835.84,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:37,1835.77,1835.93,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:48,1835.43,1835.58,1837.2,1837.25,1835.79,1835.8
2023-08-01 18:18:58,1835.33,1835.47,1836.75,1836.8,1835.39,1835.4
2023-08-01 18:19:09,1835.18,1835.29,1836.75,1836.8,1835.38,1835.39
2023-08-01 18:19:20,1835.01,1835.17,1836.75,1836.8,1835.25,1835.26
2023-08-01 18:19:31,1834.83,1834.97,1836.15,1836.2,1835.08,1835.09
2023-08-01 18:19:43,1834.55,1834.65,1835.7,1835.75,1834.57,1834.58
2023-08-01 18:19:54,1834.42,1834.56,1835.7,1835.75,1834.56,1834.57
2023-08-01 18:20:05,1835.27,1835.38,1836.15,1836.2,1835.23,1835.24
2023-08-01 18:20:16,1835.32,1835.47,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:26,1835.06,1835.18,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:37,1835.22,1835.36,1836.55,1836.6,1835.29,1835.3
2023-08-01 18:20:48,1835.21,1835.33,1836.55,1836.6,1835.3,1835.31
2023-08-01 18:20:59,1834.93,1835.09,1836.4,1836.45,1835.18,1835.19
2023-08-01 18:21:10,1835.01,1835.11,1836.4,1836.45,1835.17,1835.18
2023-08-01 18:21:21,1835.18,1835.31,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:21:32,1835.09,1835.29,1836.4,1836.45,1835.1,1835.11
2023-08-01 18:21:43,1834.9,1835.03,1836.4,1836.45,1835.1,1835.11
2023-08-01 18:21:54,1835.01,1835.18,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:22:05,1835.09,1835.2,1836.4,1836.45,1835.11,1835.12
2023-08-01 18:22:17,1835.66,1835.8,1836.4,1836.45,1835.62,1835.63
2023-08-01 18:22:27,1835.66,1835.79,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:22:38,1835.54,1835.66,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:22:48,1835.55,1835.7,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:23:00,1835.52,1835.63,1836.4,1836.45,1835.63,1835.64
2023-08-01 18:23:11,1835.42,1835.58,1836.4,1836.45,1835.55,1835.56
2023-08-01 18:23:22,1835.54,1835.68,1836.4,1836.45,1835.56,1835.57
2023-08-01 18:23:32,1835.84,1835.98,1836.4,1836.45,1835.71,1835.72
2023-08-01 18:23:43,1836.1,1836.16,1837.1,1837.15,1835.99,1836.0
2023-08-01 18:23:54,1835.9,1836.06,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:05,1835.67,1835.8,1837.1,1837.15,1835.84,1835.85
2023-08-01 18:24:16,1835.88,1835.97,1837.1,1837.15,1835.94,1835.95
2023-08-01 18:24:27,1835.93,1836.04,1837.1,1837.15,1835.94,1835.95
2023-08-01 18:24:38,1835.95,1836.06,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:48,1835.9,1836.02,1837.1,1837.15,1836.03,1836.04
2023-08-01 18:24:59,1836.25,1836.4,1837.55,1837.6,1836.29,1836.3
2023-08-01 18:25:10,1836.13,1836.31,1837.45,1837.5,1836.2,1836.21
2023-08-01 18:25:20,1836.01,1836.12,1837.45,1837.5,1836.29,1836.3
2023-08-01 18:25:31,1836.03,1836.17,1837.45,1837.5,1836.36,1836.37
2023-08-01 18:25:42,1835.8,1835.95,1837.2,1837.25,1835.92,1835.93
2023-08-01 18:25:53,1835.42,1835.54,1837.1,1837.15,1835.85,1835.86
2023-08-01 18:26:04,1835.26,1835.42,1837.0,1837.05,1835.68,1835.69
2023-08-01 18:26:16,1835.07,1835.19,1837.0,1837.05,1835.58,1835.59
2023-08-01 18:26:26,1834.8,1834.95,1836.35,1836.4,1835.12,1835.13
2023-08-01 18:26:38,1834.71,1834.85,1836.2,1836.25,1835.05,1835.06
2023-08-01 18:26:48,1834.46,1834.59,1836.2,1836.25,1834.94,1834.95
2023-08-01 18:26:59,1834.2,1834.31,1835.95,1836.0,1834.59,1834.61
2023-08-01 18:27:10,1834.23,1834.37,1835.95,1836.0,1834.59,1834.6
2023-08-01 18:27:21,1834.44,1834.58,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:27:32,1834.44,1834.59,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:27:43,1834.43,1834.58,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:27:54,1834.37,1834.5,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:28:05,1834.64,1834.77,1835.95,1836.0,1834.68,1834.69
2023-08-01 18:28:16,1834.39,1834.51,1835.95,1836.0,1834.67,1834.68
2023-08-01 18:28:26,1834.44,1834.56,1835.95,1836.0,1834.66,1834.67
2023-08-01 18:28:38,1834.41,1834.48,1835.95,1836.0,1834.59,1834.6
2023-08-01 18:28:48,1834.47,1834.59,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:28:59,1834.63,1834.76,1835.95,1836.0,1834.6,1834.61
2023-08-01 18:29:10,1834.6,1834.7,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:21,1834.6,1834.71,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:32,1834.73,1834.78,1835.95,1836.0,1834.62,1834.63
2023-08-01 18:29:43,1834.77,1834.91,1835.95,1836.0,1834.72,1834.73
2023-08-01 18:29:54,1834.82,1834.97,1835.95,1836.0,1834.84,1834.85
2023-08-01 18:30:06,1835.02,1835.14,1836.1,1836.15,1834.99,1835.0
2023-08-01 18:30:17,1834.36,1834.53,1835.95,1836.0,1834.69,1834.7
2023-08-01 18:30:27,1834.77,1834.89,1835.95,1836.0,1834.76,1834.77
2023-08-01 18:30:38,1834.45,1834.62,1835.95,1836.0,1834.76,1834.77
2023-08-01 18:30:49,1834.29,1834.42,1835.95,1836.0,1834.73,1834.74
2023-08-01 18:31:00,1834.36,1834.45,1835.75,1835.8,1834.45,1834.46
2023-08-01 18:31:11,1834.04,1834.11,1835.5,1835.55,1834.28,1834.29
2023-08-01 18:31:22,1834.1,1834.2,1835.5,1835.55,1834.25,1834.26
2023-08-01 18:31:32,1833.82,1833.94,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:31:44,1834.37,1834.49,1835.55,1835.6,1834.22,1834.23
2023-08-01 18:31:55,1834.51,1834.61,1835.55,1835.6,1834.28,1834.3
2023-08-01 18:32:05,1834.07,1834.18,1835.2,1835.25,1834.17,1834.18
2023-08-01 18:32:16,1833.93,1834.04,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:26,1833.92,1834.03,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:37,1833.94,1834.1,1835.2,1835.25,1833.93,1833.94
2023-08-01 18:32:48,1833.8,1833.97,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:32:59,1833.94,1834.07,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:10,1833.9,1834.05,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:21,1833.61,1833.69,1835.2,1835.25,1833.92,1833.93
2023-08-01 18:33:32,1833.72,1833.82,1835.2,1835.25,1833.85,1833.86
2023-08-01 18:33:43,1833.61,1833.66,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:33:54,1833.8,1833.91,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:34:05,1833.9,1833.99,1835.2,1835.25,1833.83,1833.84
2023-08-01 18:34:16,1833.8,1833.94,1835.2,1835.25,1833.83,1833.84
