Date,value
1605369600000,3.52570000
1605384000000,3.48940000
1605398400000,3.47630000
1605412800000,3.52000000
1605427200000,3.50040000
1605441600000,3.60110000
1605456000000,3.48850000
1605470400000,3.54530000
1605484800000,3.50260000
1605499200000,3.71650000
1605513600000,3.71440000
1605528000000,3.71630000
1605542400000,3.64510000
1605556800000,3.70000000
1605571200000,3.77930000
1605585600000,3.84750000
1605600000000,3.77750000
1605614400000,3.73020000
1605628800000,3.79410000
1605643200000,3.83550000
1605657600000,3.80500000
1605672000000,3.66960000
1605686400000,3.77660000
1605700800000,3.66470000
1605715200000,3.66240000
1605729600000,3.74450000
1605744000000,3.74460000
1605758400000,3.67770000
1605772800000,3.65740000
1605787200000,3.72600000
1605801600000,3.66620000
1605816000000,3.63990000
1605830400000,3.70500000
1605844800000,3.76730000
1605859200000,3.81970000
1605873600000,3.79810000
1605888000000,3.74340000
1605902400000,3.71500000
1605916800000,3.73730000
1605931200000,3.83940000
1605945600000,3.84940000
1605960000000,4.08120000
1605974400000,4.02470000
1605988800000,4.02810000
1606003200000,3.89520000
1606017600000,3.82590000
1606032000000,3.78060000
1606046400000,3.84700000
1606060800000,3.95920000
1606075200000,3.88920000
1606089600000,3.98410000
1606104000000,4.16720000
1606118400000,4.13090000
1606132800000,4.05500000
1606147200000,4.06750000
1606161600000,4.07470000
1606176000000,4.13550000
1606190400000,4.08290000
1606204800000,3.96330000
1606219200000,4.24200000
1606233600000,4.26350000
1606248000000,4.26000000
1606262400000,4.17730000
1606276800000,4.21280000
1606291200000,4.33400000
1606305600000,4.26790000
1606320000000,4.24600000
1606334400000,4.04530000
1606348800000,3.53470000
1606363200000,3.47660000
1606377600000,3.52610000
1606392000000,3.45160000
1606406400000,3.47270000
1606420800000,3.54470000
1606435200000,3.57750000
1606449600000,3.65180000
1606464000000,3.48650000
1606478400000,3.44000000
1606492800000,3.56660000
1606507200000,3.59420000
1606521600000,3.56750000
1606536000000,3.52010000
1606550400000,3.55810000
1606564800000,3.66020000
1606579200000,3.64140000
1606593600000,3.62710000
1606608000000,3.57960000
1606622400000,3.65140000
1606636800000,3.67010000
1606651200000,3.72000000
1606665600000,3.64000000
1606680000000,3.70130000
1606694400000,3.76130000
1606708800000,3.71370000
1606723200000,3.70630000
1606737600000,3.70770000
1606752000000,3.71970000
1606766400000,3.70240000
1606780800000,3.61530000
1606795200000,3.78270000
1606809600000,3.71000000
1606824000000,3.61090000
1606838400000,3.60020000
1606852800000,3.55430000
1606867200000,3.62050000
1606881600000,3.70430000
1606896000000,3.77500000
1606910400000,3.73360000
1606924800000,3.80890000
1606939200000,3.74000000
1606953600000,3.78850000
1606968000000,3.85410000
1606982400000,3.82080000
1606996800000,3.80540000
1607011200000,3.78160000
1607025600000,3.81230000
