timestamp,Binance_BTCTUSD_Ask,Binance_BTCTUSD_Bid,Bybit_BTCUSDC_Ask,Bybit_BTCUSDC_Bid
2023-07-05 02:35:52,30850.23,30848.66,30861.88,30858.22
2023-07-05 02:35:57,30851.35,30850.28,30863.08,30859.44
2023-07-05 02:36:02,30854.14,30852.22,30866.74,30861.68
2023-07-05 02:36:07,30853.9,30852.91,30865.28,30861.84
2023-07-05 02:36:12,30853.85,30852.82,30866.64,30861.9
2023-07-05 02:36:18,30855.05,30853.36,30866.56,30862.16
2023-07-05 02:36:23,30852.63,30851.55,30866.64,30863.08
2023-07-05 02:36:28,30853.97,30853.38,30866.64,30863.08
2023-07-05 02:36:33,30854.65,30854.64,30866.64,30863.08
2023-07-05 02:36:39,30855.36,30853.93,30866.36,30863.08
2023-07-05 02:36:44,30853.21,30852.37,30865.7,30861.09
2023-07-05 02:36:49,30851.88,30851.0,30865.71,30861.52
2023-07-05 02:36:54,30852.99,30851.36,30864.35,30860.52
2023-07-05 02:37:00,30852.57,30851.49,30864.35,30860.84
2023-07-05 02:37:05,30853.28,30852.08,30866.56,30862.04
2023-07-05 02:37:10,30852.86,30852.09,30865.22,30862.03
2023-07-05 02:37:15,30852.82,30851.96,30864.07,30860.16
2023-07-05 02:37:21,30850.19,30849.71,30863.66,30860.16
2023-07-05 02:37:26,30851.71,30850.65,30864.07,30860.74
2023-07-05 02:37:31,30854.38,30853.12,30865.73,30861.97
2023-07-05 02:37:36,30853.57,30852.48,30865.65,30861.98
2023-07-05 02:37:41,30854.29,30853.27,30865.07,30861.1
2023-07-05 02:37:47,30853.28,30852.42,30865.07,30861.3
2023-07-05 02:37:52,30853.92,30852.57,30866.21,30861.76
2023-07-05 02:37:57,30851.93,30850.86,30866.04,30861.77
2023-07-05 02:38:02,30852.71,30851.25,30865.93,30861.84
2023-07-05 02:38:08,30852.84,30852.06,30865.93,30862.13
2023-07-05 02:38:13,30852.29,30850.94,30865.92,30862.13
2023-07-05 02:38:18,30851.79,30850.81,30865.92,30862.13
2023-07-05 02:38:23,30854.08,30853.13,30865.93,30862.66
2023-07-05 02:38:28,30852.2,30850.95,30865.93,30862.66
2023-07-05 02:38:34,30852.51,30852.07,30865.93,30862.66
2023-07-05 02:38:39,30852.11,30851.08,30865.93,30862.66
2023-07-05 02:38:44,30851.32,30851.31,30865.93,30862.69
2023-07-05 02:38:49,30853.52,30852.43,30864.99,30860.68
2023-07-05 02:38:54,30853.88,30852.65,30864.99,30860.68
2023-07-05 02:39:00,30852.59,30851.64,30867.99,30860.69
2023-07-05 02:39:05,30853.32,30852.23,30865.56,30860.67
2023-07-05 02:39:10,30848.19,30846.75,30857.01,30854.19
2023-07-05 02:39:15,30847.96,30846.66,30857.83,30855.04
2023-07-05 02:39:20,30847.64,30846.36,30857.57,30855.04
2023-07-05 02:39:26,30847.44,30846.43,30857.27,30855.04
2023-07-05 02:39:31,30847.7,30847.41,30857.1,30855.04
2023-07-05 02:39:36,30848.36,30848.07,30857.12,30853.6
2023-07-05 02:39:41,30848.85,30848.47,30857.58,30854.36
2023-07-05 02:39:46,30848.63,30848.21,30857.8,30854.36
2023-07-05 02:39:51,30848.52,30847.74,30857.8,30855.04
2023-07-05 02:39:57,30847.24,30847.16,30857.69,30854.36
2023-07-05 02:40:02,30846.44,30846.2,30856.64,30852.03
2023-07-05 02:40:07,30846.21,30846.2,30856.64,30852.03
2023-07-05 02:40:12,30849.11,30848.19,30858.84,30855.79
2023-07-05 02:40:18,30850.23,30849.45,30860.01,30855.83
2023-07-05 02:40:23,30849.25,30848.36,30859.94,30855.79
2023-07-05 02:40:28,30850.37,30849.6,30860.98,30855.8
2023-07-05 02:40:33,30849.65,30848.7,30860.56,30855.79
2023-07-05 02:40:38,30850.36,30849.47,30860.83,30856.83
2023-07-05 02:40:44,30848.34,30847.82,30859.43,30855.22
2023-07-05 02:40:49,30849.83,30848.57,30859.43,30855.41
2023-07-05 02:40:54,30849.41,30848.39,30859.43,30854.87
2023-07-05 02:40:59,30850.1,30848.84,30859.43,30854.97
2023-07-05 02:41:05,30849.04,30846.2,30857.78,30854.0
2023-07-05 02:41:10,30842.28,30841.64,30851.11,30846.18
2023-07-05 02:41:15,30841.65,30840.28,30851.09,30846.18
2023-07-05 02:41:20,30844.27,30843.7,30854.44,30849.73
2023-07-05 02:41:25,30842.09,30840.72,30852.69,30847.37
2023-07-05 02:41:30,30840.0,30839.62,30852.69,30848.12
2023-07-05 02:41:36,30841.64,30840.77,30852.68,30848.8
2023-07-05 02:41:41,30839.97,30839.12,30850.95,30846.24
2023-07-05 02:41:46,30839.51,30839.12,30848.94,30845.56
2023-07-05 02:41:51,30837.16,30834.71,30847.51,30842.83
2023-07-05 02:41:56,30836.64,30835.6,30847.67,30842.69
2023-07-05 02:42:02,30833.21,30830.84,30843.83,30838.94
2023-07-05 02:42:07,30834.02,30833.44,30843.84,30839.47
2023-07-05 02:42:12,30830.76,30829.73,30840.26,30836.71
2023-07-05 02:42:18,30832.31,30831.96,30841.75,30837.07
2023-07-05 02:42:23,30832.93,30831.48,30842.5,30838.53
2023-07-05 02:42:28,30838.49,30837.14,30849.61,30846.43
2023-07-05 02:42:33,30836.76,30836.75,30847.35,30844.01
2023-07-05 02:42:38,30836.46,30835.75,30847.3,30842.69
2023-07-05 02:42:44,30837.76,30836.9,30847.3,30844.19
2023-07-05 02:42:49,30837.47,30836.77,30847.24,30842.62
2023-07-05 02:42:54,30837.05,30836.18,30847.24,30842.62
2023-07-05 02:42:59,30836.9,30835.79,30846.49,30842.62
2023-07-05 02:43:04,30827.23,30826.13,30838.88,30834.43
2023-07-05 02:43:10,30826.01,30825.27,30837.85,30834.43
2023-07-05 02:43:15,30825.84,30825.18,30837.84,30834.43
2023-07-05 02:43:20,30825.58,30824.63,30837.85,30832.82
2023-07-05 02:43:25,30826.34,30824.62,30836.31,30832.01
2023-07-05 02:43:31,30825.82,30825.15,30836.31,30832.01
2023-07-05 02:43:36,30825.11,30824.19,30835.27,30831.56
2023-07-05 02:43:41,30825.87,30824.77,30837.15,30832.71
2023-07-05 02:43:46,30825.82,30825.0,30836.33,30832.67
2023-07-05 02:43:52,30825.45,30825.16,30836.33,30832.66
2023-07-05 02:43:57,30826.06,30825.17,30836.34,30832.69
2023-07-05 02:44:02,30826.58,30825.53,30836.34,30832.71
2023-07-05 02:44:07,30826.33,30825.47,30836.34,30832.66
2023-07-05 02:44:13,30826.8,30825.66,30836.34,30832.66
2023-07-05 02:44:18,30827.04,30826.18,30837.11,30832.74
2023-07-05 02:44:23,30829.57,30828.96,30840.89,30837.07
2023-07-05 02:44:28,30829.5,30828.22,30839.72,30836.32
2023-07-05 02:44:33,30829.25,30828.82,30839.95,30836.62
2023-07-05 02:44:39,30829.2,30828.66,30839.95,30836.66
2023-07-05 02:44:44,30828.3,30828.29,30838.84,30836.39
2023-07-05 02:44:49,30829.15,30828.54,30838.84,30836.4
2023-07-05 02:44:54,30830.37,30828.65,30838.84,30836.64
2023-07-05 02:44:59,30829.24,30828.98,30838.84,30836.74
2023-07-05 02:45:05,30830.22,30829.5,30841.99,30837.08
2023-07-05 02:45:10,30833.04,30831.93,30842.11,30838.0
2023-07-05 02:45:15,30832.77,30831.67,30841.09,30837.99
2023-07-05 02:45:20,30834.35,30833.59,30843.04,30838.09
2023-07-05 02:45:25,30833.75,30833.21,30844.68,30838.86
2023-07-05 02:45:31,30836.74,30835.75,30844.73,30841.58
2023-07-05 02:45:36,30835.2,30833.9,30844.73,30841.58
2023-07-05 02:45:41,30835.77,30834.71,30844.73,30841.58
2023-07-05 02:45:46,30836.8,30835.78,30844.73,30841.83
2023-07-05 02:45:51,30835.07,30835.06,30844.73,30841.2
2023-07-05 02:45:57,30832.18,30831.41,30842.38,30838.32
2023-07-05 02:46:02,30833.74,30832.9,30842.3,30838.38
2023-07-05 02:46:07,30833.62,30832.1,30842.27,30838.41
2023-07-05 02:46:12,30832.78,30832.47,30842.28,30838.45
2023-07-05 02:46:18,30833.68,30832.38,30842.28,30838.45
2023-07-05 02:46:23,30832.97,30832.34,30842.28,30837.17
2023-07-05 02:46:28,30831.74,30831.13,30841.53,30837.47
2023-07-05 02:46:33,30832.24,30830.83,30841.53,30837.51
2023-07-05 02:46:38,30832.12,30831.5,30841.53,30836.88
2023-07-05 02:46:44,30832.94,30831.9,30841.53,30836.61
2023-07-05 02:46:49,30832.25,30831.58,30841.53,30836.9
2023-07-05 02:46:54,30832.84,30831.64,30841.53,30836.9
2023-07-05 02:47:00,30832.2,30831.25,30841.19,30834.7
2023-07-05 02:47:05,30828.5,30827.37,30839.08,30834.56
2023-07-05 02:47:10,30829.07,30827.7,30840.17,30834.56
2023-07-05 02:47:15,30829.65,30828.87,30839.54,30834.01
2023-07-05 02:47:21,30830.22,30829.25,30839.52,30835.13
2023-07-05 02:47:26,30830.5,30830.0,30839.5,30835.47
2023-07-05 02:47:31,30832.27,30831.87,30843.63,30838.73
2023-07-05 02:47:36,30832.78,30832.03,30843.6,30838.3
2023-07-05 02:47:41,30831.71,30831.01,30843.46,30838.37
2023-07-05 02:47:46,30830.42,30828.91,30841.45,30837.61
2023-07-05 02:47:52,30830.25,30829.37,30841.04,30837.23
2023-07-05 02:47:57,30829.58,30829.0,30840.18,30836.62
2023-07-05 02:48:02,30830.96,30830.15,30841.44,30836.48
2023-07-05 02:48:07,30830.39,30829.56,30841.25,30836.5
2023-07-05 02:48:13,30831.05,30830.46,30841.25,30836.5
2023-07-05 02:48:18,30830.7,30830.08,30841.4,30836.57
2023-07-05 02:48:23,30833.36,30833.02,30844.24,30839.87
2023-07-05 02:48:28,30833.75,30833.05,30844.24,30839.87
2023-07-05 02:48:34,30834.44,30833.69,30845.34,30839.87
2023-07-05 02:48:39,30834.35,30833.42,30843.99,30839.52
2023-07-05 02:48:44,30831.49,30830.52,30843.44,30839.0
2023-07-05 02:48:49,30832.16,30831.05,30842.23,30836.29
2023-07-05 02:48:54,30832.37,30832.02,30841.78,30836.93
2023-07-05 02:49:00,30832.39,30831.7,30842.3,30836.09
2023-07-05 02:49:05,30830.22,30829.52,30840.07,30836.13
2023-07-05 02:49:10,30830.23,30829.5,30840.25,30834.53
2023-07-05 02:49:15,30831.23,30829.71,30841.68,30835.83
2023-07-05 02:49:20,30830.39,30829.97,30841.68,30835.87
2023-07-05 02:49:26,30828.06,30827.42,30837.63,30832.7
2023-07-05 02:49:31,30827.77,30826.95,30837.6,30832.85
2023-07-05 02:49:36,30828.09,30827.05,30837.56,30832.98
2023-07-05 02:49:41,30828.25,30827.41,30837.56,30833.08
2023-07-05 02:49:47,30828.43,30827.54,30837.56,30833.38
2023-07-05 02:49:52,30828.6,30827.6,30838.45,30833.49
2023-07-05 02:49:57,30828.99,30828.09,30838.4,30833.49
2023-07-05 02:50:02,30829.62,30828.99,30838.4,30833.84
2023-07-05 02:50:08,30829.31,30829.08,30838.36,30833.96
2023-07-05 02:50:13,30830.41,30829.45,30838.34,30834.22
2023-07-05 02:50:18,30828.88,30828.21,30838.34,30834.53
2023-07-05 02:50:23,30828.1,30827.6,30838.32,30834.46
2023-07-05 02:50:28,30828.77,30828.18,30839.11,30834.48
2023-07-05 02:50:34,30829.14,30828.88,30839.11,30834.48
2023-07-05 02:50:39,30829.24,30827.73,30839.05,30834.52
2023-07-05 02:50:44,30830.64,30829.95,30838.99,30834.78
2023-07-05 02:50:49,30829.51,30828.39,30838.97,30835.31
2023-07-05 02:50:54,30829.33,30828.76,30838.97,30835.34
2023-07-05 02:51:00,30828.06,30827.3,30838.91,30834.03
2023-07-05 02:51:05,30828.27,30827.74,30838.55,30834.03
2023-07-05 02:51:10,30830.51,30829.73,30840.33,30836.22
2023-07-05 02:51:15,30830.98,30829.81,30840.75,30837.01
2023-07-05 02:51:20,30825.45,30824.83,30836.85,30831.02
2023-07-05 02:51:26,30825.68,30824.61,30836.47,30831.25
2023-07-05 02:51:31,30818.99,30817.57,30828.51,30824.13
2023-07-05 02:51:36,30819.78,30818.88,30829.23,30824.2
2023-07-05 02:51:41,30818.17,30817.24,30828.73,30824.2
2023-07-05 02:51:46,30817.13,30815.54,30827.17,30822.98
2023-07-05 02:51:52,30816.38,30815.81,30827.15,30822.98
2023-07-05 02:51:57,30816.63,30815.7,30827.15,30822.98
2023-07-05 02:52:02,30818.76,30816.74,30827.98,30824.05
2023-07-05 02:52:07,30818.62,30817.85,30828.43,30824.16
2023-07-05 02:52:13,30818.72,30817.52,30828.47,30824.05
2023-07-05 02:52:18,30817.25,30816.42,30827.29,30824.03
2023-07-05 02:52:23,30817.0,30816.64,30826.84,30822.45
2023-07-05 02:52:28,30816.89,30815.95,30826.83,30822.49
2023-07-05 02:52:34,30816.9,30816.17,30826.83,30822.5
2023-07-05 02:52:39,30817.11,30816.57,30826.83,30822.51
2023-07-05 02:52:44,30817.6,30816.71,30826.83,30822.51
2023-07-05 02:52:49,30818.32,30817.62,30827.43,30824.45
2023-07-05 02:52:54,30826.31,30825.75,30835.14,30831.5
2023-07-05 02:53:00,30824.33,30823.6,30835.11,30830.02
2023-07-05 02:53:05,30825.94,30825.01,30834.31,30830.89
2023-07-05 02:53:10,30824.6,30824.19,30834.31,30830.93
2023-07-05 02:53:15,30824.97,30824.34,30834.31,30830.94
2023-07-05 02:53:20,30829.47,30827.74,30837.35,30832.48
2023-07-05 02:53:26,30830.99,30829.54,30838.92,30834.53
2023-07-05 02:53:31,30828.0,30827.09,30837.87,30834.55
2023-07-05 02:53:36,30827.22,30826.45,30837.01,30832.01
2023-07-05 02:53:41,30831.96,30830.98,30841.38,30838.01
2023-07-05 02:53:46,30832.87,30831.96,30841.38,30837.37
2023-07-05 02:53:52,30832.59,30831.96,30841.38,30837.37
2023-07-05 02:53:57,30832.65,30832.43,30841.38,30837.42
2023-07-05 02:54:02,30830.72,30829.6,30840.65,30836.1
2023-07-05 02:54:07,30828.23,30827.4,30835.45,30832.1
2023-07-05 02:54:12,30828.16,30828.0,30837.13,30833.64
2023-07-05 02:54:18,30830.89,30830.55,30837.13,30833.77
2023-07-05 02:54:23,30831.78,30831.0,30838.39,30834.13
2023-07-05 02:54:28,30833.75,30833.19,30841.95,30836.46
2023-07-05 02:54:33,30832.63,30831.79,30842.91,30836.02
2023-07-05 02:54:38,30832.37,30831.84,30842.46,30836.02
2023-07-05 02:54:44,30831.88,30831.17,30842.0,30836.02
2023-07-05 02:54:49,30830.89,30829.81,30840.45,30836.04
2023-07-05 02:54:54,30830.65,30830.0,30840.45,30836.04
2023-07-05 02:54:59,30830.61,30830.04,30840.45,30836.04
2023-07-05 02:55:04,30830.21,30829.0,30839.99,30834.15
2023-07-05 02:55:10,30830.1,30829.75,30839.0,30834.97
2023-07-05 02:55:15,30831.3,30830.56,30839.0,30834.97
2023-07-05 02:55:20,30831.1,30830.46,30839.0,30834.97
2023-07-05 02:55:25,30829.8,30829.06,30838.98,30835.0
2023-07-05 02:55:31,30830.35,30829.14,30839.0,30834.98
2023-07-05 02:55:36,30832.18,30831.84,30840.28,30837.5
2023-07-05 02:55:41,30831.98,30830.95,30840.81,30837.5
2023-07-05 02:55:46,30831.71,30831.04,30840.81,30837.5
2023-07-05 02:55:51,30831.05,30830.61,30839.99,30834.86
2023-07-05 02:55:56,30826.42,30825.67,30835.61,30832.02
2023-07-05 02:56:02,30826.06,30825.4,30834.47,30830.97
2023-07-05 02:56:07,30825.67,30824.91,30834.46,30830.96
2023-07-05 02:56:12,30825.0,30824.76,30834.48,30830.96
2023-07-05 02:56:18,30825.88,30825.78,30835.33,30831.79
2023-07-05 02:56:23,30829.26,30828.32,30838.23,30833.71
2023-07-05 02:56:28,30828.98,30828.49,30838.04,30833.71
2023-07-05 02:56:33,30829.0,30828.51,30838.71,30835.69
2023-07-05 02:56:38,30828.33,30827.59,30839.18,30835.92
2023-07-05 02:56:44,30827.85,30827.43,30838.54,30834.02
2023-07-05 02:56:49,30828.47,30827.75,30838.82,30835.03
2023-07-05 02:56:54,30828.36,30827.53,30838.8,30835.03
2023-07-05 02:56:59,30829.59,30828.6,30839.38,30835.12
2023-07-05 02:57:05,30830.05,30829.3,30839.95,30836.12
2023-07-05 02:57:10,30831.4,30830.38,30840.0,30836.12
2023-07-05 02:57:15,30830.78,30829.93,30840.0,30836.12
2023-07-05 02:57:20,30830.69,30829.81,30840.0,30836.12
2023-07-05 02:57:26,30829.66,30828.59,30839.81,30834.81
2023-07-05 02:57:31,30829.62,30828.41,30839.81,30834.77
2023-07-05 02:57:36,30829.95,30829.06,30839.49,30834.93
2023-07-05 02:57:41,30829.65,30828.73,30840.0,30834.86
2023-07-05 02:57:46,30828.96,30828.27,30838.92,30833.23
2023-07-05 02:57:52,30829.02,30828.42,30838.46,30833.1
2023-07-05 02:57:57,30828.86,30828.16,30837.37,30833.19
2023-07-05 02:58:02,30829.23,30828.45,30837.37,30833.07
2023-07-05 02:58:07,30829.96,30829.4,30837.42,30833.16
2023-07-05 02:58:13,30829.46,30828.71,30837.42,30833.18
2023-07-05 02:58:18,30831.76,30831.01,30839.89,30834.75
2023-07-05 02:58:23,30832.47,30831.57,30839.89,30834.85
2023-07-05 02:58:28,30831.76,30831.18,30839.89,30834.75
2023-07-05 02:58:33,30831.53,30831.16,30838.49,30834.75
2023-07-05 02:58:39,30831.65,30830.87,30838.49,30834.75
2023-07-05 02:58:44,30832.62,30831.55,30838.49,30834.75
2023-07-05 02:58:49,30831.71,30831.08,30838.49,30834.75
2023-07-05 02:58:54,30831.74,30831.14,30838.49,30834.75
2023-07-05 02:59:00,30832.14,30831.72,30838.48,30834.75
2023-07-05 02:59:05,30831.42,30831.05,30838.45,30834.75
2023-07-05 02:59:10,30831.98,30831.27,30838.48,30834.75
2023-07-05 02:59:15,30831.98,30831.53,30839.46,30834.75
2023-07-05 02:59:21,30832.87,30832.24,30840.29,30835.82
2023-07-05 02:59:26,30832.4,30831.94,30839.52,30835.85
2023-07-05 02:59:31,30832.6,30832.02,30839.93,30835.82
2023-07-05 02:59:36,30833.29,30832.61,30841.79,30836.76
2023-07-05 02:59:42,30833.9,30832.87,30840.53,30836.74
2023-07-05 02:59:47,30832.31,30830.88,30840.63,30836.18
2023-07-05 02:59:52,30833.25,30832.59,30840.63,30836.16
2023-07-05 02:59:57,30836.52,30835.54,30843.47,30838.84
2023-07-05 03:00:02,30841.64,30839.62,30848.6,30844.92
2023-07-05 03:00:08,30847.24,30846.11,30853.66,30849.72
2023-07-05 03:00:13,30848.0,30847.14,30852.53,30849.24
2023-07-05 03:00:18,30845.76,30845.19,30851.72,30848.02
2023-07-05 03:00:23,30842.02,30840.38,30847.63,30843.92
2023-07-05 03:00:29,30844.4,30843.68,30849.99,30845.69
2023-07-05 03:00:34,30845.75,30845.09,30852.51,30848.22
2023-07-05 03:00:39,30846.46,30845.5,30852.52,30849.26
2023-07-05 03:00:44,30846.32,30845.66,30853.1,30849.26
2023-07-05 03:00:50,30846.45,30846.1,30853.1,30849.64
2023-07-05 03:00:55,30847.35,30846.35,30853.1,30849.64
2023-07-05 03:01:00,30847.37,30846.57,30853.48,30849.64
2023-07-05 03:01:05,30846.99,30846.09,30852.57,30849.26
2023-07-05 03:01:10,30844.02,30843.26,30850.7,30846.19
2023-07-05 03:01:16,30842.81,30842.4,30850.76,30846.22
2023-07-05 03:01:21,30844.97,30843.3,30850.07,30846.54
2023-07-05 03:01:26,30845.38,30844.87,30852.05,30847.7
2023-07-05 03:01:31,30845.29,30844.59,30852.05,30847.7
2023-07-05 03:01:37,30847.33,30846.4,30855.11,30850.61
2023-07-05 03:01:42,30846.5,30846.0,30855.11,30850.18
2023-07-05 03:01:47,30846.82,30846.47,30855.11,30850.75
2023-07-05 03:01:52,30848.65,30847.46,30856.82,30850.76
2023-07-05 03:01:57,30847.99,30847.22,30856.62,30850.76
2023-07-05 03:02:03,30848.89,30847.94,30856.45,30850.75
2023-07-05 03:02:08,30847.58,30847.41,30856.01,30850.75
2023-07-05 03:02:13,30848.0,30847.77,30857.97,30852.53
2023-07-05 03:02:18,30847.92,30847.06,30856.19,30852.53
2023-07-05 03:02:24,30847.75,30847.11,30856.18,30852.53
2023-07-05 03:02:29,30848.9,30847.63,30857.81,30853.57
2023-07-05 03:02:34,30848.73,30847.49,30857.54,30853.57
2023-07-05 03:02:39,30848.03,30847.05,30857.33,30853.57
2023-07-05 03:02:44,30849.55,30849.11,30857.29,30854.97
2023-07-05 03:02:50,30850.0,30849.11,30857.95,30854.97
2023-07-05 03:02:55,30848.46,30847.54,30857.91,30854.97
2023-07-05 03:03:00,30849.91,30848.72,30858.49,30854.97
2023-07-05 03:03:05,30850.85,30849.2,30858.39,30855.83
2023-07-05 03:03:11,30855.53,30853.67,30865.8,30861.19
2023-07-05 03:03:16,30855.29,30854.44,30864.48,30861.26
2023-07-05 03:03:21,30857.53,30856.36,30864.48,30861.27
2023-07-05 03:03:26,30857.6,30856.09,30864.48,30861.27
2023-07-05 03:03:32,30851.63,30850.69,30860.04,30854.43
2023-07-05 03:03:37,30852.57,30851.98,30860.58,30855.19
2023-07-05 03:03:42,30854.29,30853.61,30860.58,30856.39
2023-07-05 03:03:47,30852.99,30852.17,30860.58,30856.0
2023-07-05 03:03:52,30853.59,30852.76,30862.11,30857.45
2023-07-05 03:03:58,30857.35,30856.56,30865.97,30860.84
2023-07-05 03:04:03,30852.78,30851.98,30860.97,30855.83
2023-07-05 03:04:08,30848.44,30847.21,30855.57,30853.22
2023-07-05 03:04:13,30848.59,30847.7,30856.67,30853.22
2023-07-05 03:04:19,30848.68,30847.77,30857.32,30854.68
2023-07-05 03:04:24,30847.9,30846.88,30856.96,30854.68
2023-07-05 03:04:29,30851.63,30851.25,30861.99,30857.62
2023-07-05 03:04:34,30851.43,30851.0,30860.27,30857.62
2023-07-05 03:04:39,30851.6,30851.26,30862.13,30857.63
2023-07-05 03:04:45,30853.21,30852.43,30862.11,30858.48
2023-07-05 03:04:50,30853.36,30853.31,30862.62,30858.89
2023-07-05 03:04:55,30852.88,30851.38,30862.33,30858.48
2023-07-05 03:05:00,30853.24,30851.65,30861.69,30856.6
2023-07-05 03:05:06,30851.84,30850.93,30860.64,30857.07
2023-07-05 03:05:11,30850.39,30848.93,30858.91,30854.68
2023-07-05 03:05:16,30848.4,30847.54,30856.54,30854.33
2023-07-05 03:05:22,30848.28,30847.13,30855.76,30852.71
2023-07-05 03:05:27,30848.24,30846.69,30858.51,30854.77
2023-07-05 03:05:32,30847.79,30846.51,30856.49,30852.69
2023-07-05 03:05:37,30842.45,30841.56,30853.22,30849.0
2023-07-05 03:05:42,30844.57,30843.87,30855.07,30852.89
2023-07-05 03:05:48,30845.18,30844.71,30857.92,30853.76
2023-07-05 03:05:53,30845.03,30843.88,30857.24,30853.76
2023-07-05 03:05:58,30845.23,30844.49,30857.74,30853.73
2023-07-05 03:06:03,30844.53,30842.43,30857.1,30853.85
2023-07-05 03:06:08,30844.87,30844.25,30857.1,30852.9
2023-07-05 03:06:14,30844.62,30844.27,30857.1,30852.9
2023-07-05 03:06:19,30842.88,30841.96,30855.16,30850.93
2023-07-05 03:06:24,30851.36,30849.27,30863.48,30858.93
2023-07-05 03:06:29,30852.14,30851.0,30863.48,30859.83
2023-07-05 03:06:35,30851.52,30851.16,30862.66,30858.93
2023-07-05 03:06:40,30851.52,30850.96,30863.36,30858.66
2023-07-05 03:06:45,30851.74,30850.97,30863.26,30858.68
2023-07-05 03:06:50,30851.26,30850.35,30862.4,30858.21
2023-07-05 03:06:55,30851.93,30850.85,30862.4,30858.92
2023-07-05 03:07:01,30851.97,30850.59,30862.41,30858.22
2023-07-05 03:07:06,30852.14,30850.98,30862.41,30859.25
2023-07-05 03:07:11,30852.42,30851.4,30865.16,30860.42
2023-07-05 03:07:16,30854.17,30853.08,30865.54,30860.42
2023-07-05 03:07:22,30853.87,30853.27,30865.52,30860.42
2023-07-05 03:07:27,30854.3,30853.82,30865.52,30861.5
2023-07-05 03:07:32,30854.23,30853.16,30865.53,30861.5
2023-07-05 03:07:37,30856.37,30855.21,30867.74,30863.34
2023-07-05 03:07:43,30853.37,30852.23,30863.06,30860.02
2023-07-05 03:07:48,30853.37,30852.24,30863.06,30860.02
2023-07-05 03:07:53,30853.86,30852.7,30863.83,30860.56
2023-07-05 03:07:58,30853.99,30852.61,30865.26,30860.58
2023-07-05 03:08:03,30853.95,30852.96,30865.26,30861.1
2023-07-05 03:08:08,30852.64,30851.96,30863.25,30860.58
2023-07-05 03:08:14,30852.25,30851.17,30862.19,30859.02
2023-07-05 03:08:19,30849.06,30846.87,30860.35,30855.21
2023-07-05 03:08:24,30848.56,30847.1,30859.21,30855.23
2023-07-05 03:08:29,30848.16,30847.09,30859.0,30855.21
2023-07-05 03:08:35,30848.2,30847.95,30859.21,30855.21
2023-07-05 03:08:40,30849.53,30848.36,30859.14,30855.21
2023-07-05 03:08:45,30849.23,30848.89,30859.08,30855.21
2023-07-05 03:08:50,30848.29,30846.83,30859.02,30855.21
2023-07-05 03:08:56,30847.05,30845.95,30858.0,30853.75
2023-07-05 03:09:01,30848.85,30847.94,30858.22,30854.82
2023-07-05 03:09:06,30848.8,30847.49,30859.25,30855.73
2023-07-05 03:09:11,30847.86,30846.86,30859.28,30855.73
2023-07-05 03:09:16,30849.77,30848.41,30860.28,30855.73
2023-07-05 03:09:22,30851.3,30849.87,30862.07,30856.77
2023-07-05 03:09:27,30850.78,30848.95,30861.16,30856.77
2023-07-05 03:09:32,30850.11,30848.72,30861.16,30856.77
2023-07-05 03:09:37,30848.55,30847.63,30861.16,30856.77
2023-07-05 03:09:43,30849.77,30848.57,30861.16,30856.77
2023-07-05 03:09:48,30850.22,30849.76,30861.16,30856.87
2023-07-05 03:09:53,30850.92,30849.63,30861.17,30857.69
2023-07-05 03:09:58,30850.76,30849.62,30861.17,30857.69
2023-07-05 03:10:04,30848.27,30847.91,30861.15,30856.22
2023-07-05 03:10:09,30848.03,30847.04,30860.13,30856.13
2023-07-05 03:10:14,30848.63,30847.9,30859.15,30856.13
2023-07-05 03:10:19,30848.08,30846.73,30858.04,30854.88
2023-07-05 03:10:24,30846.5,30845.2,30857.96,30852.49
2023-07-05 03:10:30,30846.9,30845.98,30858.04,30853.79
2023-07-05 03:10:35,30847.38,30846.26,30857.68,30853.81
2023-07-05 03:10:40,30846.59,30845.64,30857.61,30853.79
2023-07-05 03:10:45,30846.54,30845.41,30857.68,30853.79
2023-07-05 03:10:50,30846.27,30845.44,30857.68,30853.79
2023-07-05 03:10:56,30845.82,30845.07,30857.24,30852.97
2023-07-05 03:11:01,30845.79,30844.6,30857.68,30853.05
2023-07-05 03:11:06,30845.05,30843.83,30854.06,30850.22
2023-07-05 03:11:11,30845.68,30844.91,30855.68,30852.0
2023-07-05 03:11:17,30847.66,30846.53,30857.05,30852.98
2023-07-05 03:11:22,30847.98,30847.85,30859.87,30854.15
2023-07-05 03:11:27,30848.94,30847.83,30859.46,30856.73
2023-07-05 03:11:32,30848.19,30846.93,30859.82,30856.73
2023-07-05 03:11:38,30841.37,30839.0,30853.37,30850.36
2023-07-05 03:11:43,30843.17,30841.79,30855.28,30850.38
2023-07-05 03:11:48,30841.42,30839.03,30852.17,30847.97
2023-07-05 03:11:53,30840.77,30839.38,30853.02,30849.42
2023-07-05 03:11:59,30840.39,30838.78,30851.6,30849.42
2023-07-05 03:12:04,30843.39,30842.2,30854.3,30850.74
2023-07-05 03:12:09,30845.93,30844.87,30858.43,30855.42
2023-07-05 03:12:14,30843.67,30842.64,30857.04,30852.7
2023-07-05 03:12:19,30844.67,30843.72,30856.28,30852.9
2023-07-05 03:12:24,30844.36,30843.85,30856.28,30852.93
2023-07-05 03:12:30,30843.16,30842.2,30855.63,30852.95
